TimeSlice	Time	bicepsfemorisposterior	gemellussuperior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
17499	9.44946	0.245205	0.37	0.0449213	0.462032	3.94063	0.0544657	0.195519	0.0425643	0.11236	0.298389	0.227165	0.21975
17500	9.45	0.235638	0.37	0.0463027	0.465234	3.94014	0.0486804	0.198648	0.0500572	0.12955	0.295053	0.224545	0.215371
17501	9.45054	0.225726	0.37	0.047473	0.468145	3.93955	0.0428098	0.20149	0.0570716	0.144398	0.291769	0.222001	0.211327
17502	9.45108	0.215479	0.37	0.0484088	0.470718	3.93892	0.0369022	0.203972	0.063578	0.156458	0.288539	0.219527	0.207581
17503	9.45162	0.204918	0.37	0.0490949	0.472918	3.93826	0.0310033	0.206046	0.0695626	0.165361	0.285363	0.217125	0.204087
17504	9.45216	0.194076	0.37	0.0495266	0.474724	3.93761	0.025156	0.207676	0.0750238	0.170828	0.282238	0.214788	0.200796
17505	9.4527	0.182984	0.37	0.0497083	0.476126	3.93699	0.019386	0.208854	0.0799799	0.172672	0.279159	0.212509	0.197655
17506	9.45324	0.171684	0.37	0.0496525	0.477131	3.9364	0.0137152	0.209586	0.0844622	0.170796	0.276129	0.210287	0.194603
17507	9.45378	0.160222	0.37	0.0493806	0.477759	3.93586	0.00815599	0.209899	0.0885154	0.165205	0.273145	0.20812	0.191588
17508	9.45432	0.148646	0.37	0.0489216	0.47804	3.93537	0.00270964	0.209831	0.0921984	0.156017	0.270205	0.206008	0.188565
17509	9.45486	0.137013	0.37	0.0483096	0.478019	3.93492	0	0.209437	0.0955786	0.14343	0.267307	0.203942	0.185485
17510	9.4554	0.125379	0.37	0.0475854	0.477754	3.93449	0	0.208789	0.0987351	0.127735	0.26445	0.201924	0.182293
17511	9.45594	0.1138	0.37	0.0467942	0.477311	3.93407	0	0.207978	0.101754	0.10932	0.261634	0.19995	0.178938
17512	9.45648	0.102348	0.37	0.045985	0.476769	3.93364	0	0.207099	0.104735	0.0886439	0.258854	0.198017	0.175393
17513	9.45702	0.0910926	0.37	0.0452087	0.47621	3.93317	0	0.206252	0.107778	0.0662299	0.256108	0.19612	0.171647
17514	9.45756	0.0801029	0.37	0.0445156	0.475714	3.93263	0	0.205538	0.110977	0.0426494	0.253393	0.194262	0.167685
17515	9.4581	0.0694481	0.37	0.0439529	0.475366	3.93199	0	0.205051	0.114426	0.0185119	0.25071	0.19244	0.163506
17516	9.45864	0.0591991	0.37	0.0435621	0.475243	3.93123	0	0.204883	0.118209	0	0.248055	0.190644	0.15913
17517	9.45918	0.0494249	0.37	0.0433799	0.475413	3.93031	0	0.205137	0.122397	0	0.245427	0.188879	0.154603
17518	9.45972	0.0401851	0.37	0.0434329	0.475909	3.92923	0	0.205851	0.127042	0	0.242825	0.187143	0.150047
17519	9.46026	0.0315215	0.37	0.0437216	0.476739	3.92796	0	0.20702	0.132146	0	0.240244	0.185427	0.145565
17520	9.4608	0.0234576	0.37	0.0442293	0.477903	3.92652	0	0.208628	0.137674	0	0.237684	0.183733	0.14118
17521	9.46134	0.0160153	0.37	0.0449375	0.479392	3.92492	0	0.210652	0.143588	0	0.235145	0.182057	0.13692
17522	9.46188	0.00920658	0.37	0.0458208	0.481189	3.92317	0	0.213058	0.149839	0	0.232626	0.1804	0.132811
17523	9.46242	0.00302452	0.37	0.046853	0.483273	3.92129	0	0.215807	0.156377	0	0.230124	0.178758	0.128871
17524	9.46296	0	0.37	0.0480063	0.485619	3.91928	0	0.218846	0.163148	0	0.22764	0.177125	0.125122
17525	9.4635	0	0.37	0.04925	0.488189	3.91718	0	0.22212	0.170097	0	0.225175	0.175506	0.121589
17526	9.46404	0	0.37	0.0505515	0.490934	3.915	0	0.22556	0.177164	0	0.222722	0.173896	0.118309
17527	9.46458	0	0.37	0.0518724	0.493804	3.91277	0	0.22909	0.184279	0	0.220285	0.172292	0.11529
17528	9.46512	0	0.37	0.0531749	0.496745	3.91052	0	0.232635	0.191376	0	0.217863	0.170695	0.112533
17529	9.46566	0	0.37	0.0544224	0.499707	3.90826	0	0.236117	0.198392	0	0.215454	0.169098	0.110037
17530	9.4662	0	0.37	0.0555831	0.502638	3.90604	0	0.239469	0.205263	0	0.213059	0.167507	0.107781
17531	9.46674	0	0.37	0.0566299	0.505486	3.90387	0	0.242632	0.211936	0	0.210674	0.16592	0.105756
17532	9.46728	0	0.37	0.0575376	0.508207	3.90177	0	0.245545	0.218359	0	0.208304	0.164332	0.103954
17533	9.46782	0	0.37	0.058287	0.510758	3.89978	0	0.248157	0.224486	0	0.205947	0.162746	0.102353
17534	9.46836	0	0.37	0.0588632	0.513096	3.89789	0	0.250423	0.230276	0	0.203596	0.16116	0.100938
17535	9.4689	0	0.37	0.059254	0.515186	3.89614	0	0.252302	0.235694	0	0.201261	0.159574	0.099695
17536	9.46944	0	0.37	0.0594524	0.516995	3.89454	0	0.253766	0.240711	0	0.198943	0.157988	0.0986019
17537	9.46998	0	0.37	0.0594537	0.518498	3.89309	0	0.254791	0.245301	0	0.196636	0.1564	0.0976326
17538	9.47052	0	0.37	0.0592573	0.519673	3.89181	0	0.255358	0.249446	0	0.194342	0.154814	0.0967695
17539	9.47106	0	0.37	0.0588676	0.5205	3.8907	0	0.255469	0.253136	0	0.192064	0.153228	0.0959993
17540	9.4716	0	0.37	0.0582913	0.520966	3.88976	0	0.255116	0.256359	0	0.189802	0.151642	0.0953039
17541	9.47214	0	0.37	0.0575374	0.521065	3.889	0	0.254304	0.259114	0	0.187557	0.150059	0.094664
17542	9.47268	0	0.37	0.0566185	0.520796	3.88841	0	0.253049	0.261399	0	0.185335	0.148479	0.0940557
17543	9.47322	0	0.37	0.055549	0.520158	3.88799	0	0.251371	0.263221	0	0.183136	0.146905	0.0934651
17544	9.47376	0	0.37	0.0543451	0.519157	3.88774	0	0.249292	0.264593	0	0.180958	0.145339	0.0928806
17545	9.4743	0	0.37	0.0530246	0.517803	3.88764	0	0.246845	0.265527	0	0.178804	0.143778	0.0922893
17546	9.47484	0	0.37	0.0516074	0.516111	3.88768	0	0.244065	0.266039	0	0.176678	0.142225	0.0916806
17547	9.47538	0	0.37	0.0501141	0.514099	3.88785	0	0.240987	0.266147	0	0.174583	0.140684	0.0910406
17548	9.47592	0	0.37	0.0485653	0.511786	3.88814	0	0.237653	0.265874	0	0.172515	0.139155	0.0903632
17549	9.47646	0	0.37	0.0469817	0.509195	3.88853	0	0.234111	0.265244	0	0.170481	0.137643	0.089641
17550	9.477	0	0.37	0.0453848	0.506351	3.88901	0	0.230406	0.264283	0	0.168482	0.136149	0.088872
17551	9.47754	0	0.37	0.0437961	0.503281	3.88955	0	0.226584	0.263019	0	0.166521	0.134675	0.0880524
17552	9.47808	0	0.37	0.042235	0.500014	3.89015	0	0.222694	0.261477	0	0.164599	0.133218	0.0871825
17553	9.47862	0	0.37	0.0407212	0.496579	3.89079	0	0.218789	0.259682	0	0.162719	0.131789	0.0862622
17554	9.47916	0	0.37	0.0392733	0.493005	3.89144	0	0.214912	0.257664	0	0.160883	0.130387	0.0852918
17555	9.4797	0	0.37	0.0379088	0.489324	3.89209	0	0.211111	0.255448	0	0.159093	0.129008	0.0842802
17556	9.48024	0	0.37	0.0366426	0.485563	3.89273	0	0.207433	0.25306	0	0.157351	0.12766	0.0832326
17557	9.48078	0	0.37	0.0354886	0.481753	3.89332	0	0.203919	0.250525	0	0.155658	0.126348	0.0821522
17558	9.48132	0	0.37	0.0344599	0.47792	3.89387	0	0.200609	0.247867	0	0.154018	0.125063	0.0810473
17559	9.48186	0	0.37	0.0335674	0.474093	3.89435	0	0.197542	0.245104	0	0.152433	0.123813	0.0799242
17560	9.4824	0	0.37	0.0328184	0.470295	3.89475	0	0.194754	0.242256	0	0.150901	0.122605	0.0787943
17561	9.48294	0	0.37	0.0322205	0.46655	3.89506	0	0.192277	0.239339	0	0.149424	0.121436	0.0776686
17562	9.48348	0	0.37	0.0317799	0.462879	3.89526	0	0.190134	0.236373	0	0.148007	0.120306	0.0765541
17563	9.48402	0	0.37	0.0314972	0.459302	3.89534	0	0.188352	0.233366	0	0.146649	0.119218	0.0754683
17564	9.48456	0	0.37	0.0313747	0.455834	3.89529	0	0.186947	0.230327	0	0.145351	0.118175	0.0744171
17565	9.4851	0	0.37	0.0314131	0.452489	3.89511	0	0.185935	0.227269	0	0.144113	0.117177	0.0734064
17566	9.48564	0	0.37	0.0316096	0.44928	3.89478	0	0.185331	0.224194	0	0.142939	0.116228	0.0724561
17567	9.48618	0	0.37	0.0319597	0.446215	3.89431	0	0.185135	0.221107	0	0.141828	0.115322	0.0715746
17568	9.48672	0.000164555	0.37	0.032459	0.443301	3.89369	0	0.185355	0.218009	0	0.140781	0.114463	0.0707645
17569	9.48726	0.00446109	0.37	0.0331014	0.440542	3.89291	0	0.185993	0.214901	0	0.139798	0.113656	0.0700428
17570	9.4878	0.00896931	0.37	0.0338778	0.437936	3.89197	0	0.187029	0.211782	0	0.138881	0.112898	0.0694385
17571	9.48834	0.0136701	0.37	0.0347761	0.435471	3.89088	0	0.188449	0.208641	0	0.138031	0.112191	0.0689741
17572	9.48888	0.0185366	0.37	0.0357795	0.433137	3.88963	0	0.190226	0.205463	0	0.137244	0.111531	0.0686584
17573	9.48942	0.023545	0.37	0.0368708	0.430918	3.88825	0	0.192332	0.202237	0	0.136519	0.110924	0.0684964
17574	9.48996	0.0286675	0.37	0.0380331	0.428797	3.88673	0	0.194738	0.198948	0	0.135862	0.110369	0.0684929
17575	9.4905	0.0338764	0.37	0.039249	0.42676	3.88508	0	0.197413	0.195578	0	0.135269	0.10986	0.0686454
17576	9.49104	0.039145	0.37	0.0405027	0.42479	3.88332	0	0.200325	0.192116	0	0.134739	0.109401	0.0689551
17577	9.49158	0.0444467	0.37	0.0417792	0.42287	3.88145	0	0.203445	0.188552	0	0.134271	0.108994	0.0694265
17578	9.49212	0.0497527	0.37	0.043064	0.420983	3.87948	0	0.206742	0.184875	0	0.133866	0.108635	0.0700536
17579	9.49266	0.0550394	0.37	0.0443439	0.419112	3.87742	0	0.210182	0.181078	0	0.133522	0.108324	0.0708283
17580	9.4932	0.060288	0.37	0.0456066	0.417239	3.87528	0	0.213739	0.177156	0	0.133235	0.108064	0.0717488
17581	9.49374	0.0654738	0.37	0.0468423	0.415353	3.87307	0	0.217386	0.173105	0	0.133008	0.10785	0.072813
17582	9.49428	0.0705698	0.37	0.0480404	0.41344	3.8708	0	0.221094	0.168924	0	0.132838	0.107679	0.0740082
17583	9.49482	0.0755612	0.37	0.0491929	0.411487	3.86848	0	0.224837	0.164615	0	0.132723	0.107553	0.0753294
17584	9.49536	0.0804412	0.37	0.0502936	0.409484	3.86612	0	0.228593	0.160183	0	0.13266	0.10747	0.0767647
17585	9.4959	0.0851893	0.37	0.0513377	0.407424	3.86372	0	0.232346	0.155634	0	0.132649	0.107429	0.0783062
17586	9.49644	0.089793	0.37	0.0523224	0.405299	3.86129	0	0.23608	0.150976	0	0.13269	0.107427	0.079948
17587	9.49698	0.0942461	0.37	0.0532445	0.403104	3.85883	0	0.239773	0.146224	0	0.132777	0.107465	0.0816739
17588	9.49752	0.098539	0.37	0.0541027	0.400838	3.85637	0	0.243418	0.141386	0	0.132911	0.10754	0.0834753
17589	9.49806	0.102672	0.37	0.0548972	0.398498	3.85389	0	0.247005	0.136478	0	0.133088	0.107648	0.0853459
17590	9.4986	0.106643	0.37	0.0556294	0.396086	3.8514	0	0.250521	0.131518	0	0.133307	0.107789	0.087276
17591	9.49914	0.110446	0.37	0.0563014	0.393603	3.84891	0	0.253965	0.126524	0	0.133565	0.107964	0.089251
17592	9.49968	0.114085	0.37	0.0569153	0.391054	3.84642	0	0.257332	0.121513	0	0.133861	0.108168	0.0912619
17593	9.50022	0.117568	0.37	0.057475	0.388445	3.84393	0	0.260622	0.116503	0	0.134191	0.108394	0.0933042
17594	9.50076	0.120896	0.37	0.0579845	0.385781	3.84144	0	0.263836	0.111516	0	0.134553	0.108648	0.0953677
17595	9.5013	0.124072	0.37	0.0584492	0.383069	3.83896	0	0.26697	0.10657	0	0.134945	0.10893	0.0974412
17596	9.50184	0.127106	0.37	0.0588738	0.380319	3.83649	0	0.27003	0.101683	0	0.135364	0.109233	0.0995207
17597	9.50238	0.130005	0.37	0.0592612	0.37754	3.83402	0	0.273021	0.096877	0	0.135809	0.109552	0.101599
17598	9.50292	0.132777	0.37	0.0596183	0.374741	3.83156	0	0.275943	0.0921689	0	0.136278	0.109891	0.103666
17599	9.50346	0.135431	0.37	0.0599507	0.371932	3.8291	0	0.278805	0.0875746	0	0.136765	0.110243	0.10572
17600	9.504	0.137978	0.37	0.0602615	0.369123	3.82666	0	0.281613	0.0831094	0	0.137271	0.110608	0.107757
17601	9.50454	0.140423	0.37	0.0605565	0.366322	3.82421	0	0.284372	0.0787871	0	0.137794	0.110987	0.109771
17602	9.50508	0.142772	0.37	0.0608396	0.363539	3.82178	0	0.287082	0.074624	0	0.138327	0.111376	0.111758
17603	9.50562	0.145036	0.37	0.0611132	0.360784	3.81934	0	0.289746	0.070631	0	0.138874	0.111775	0.113717
17604	9.50616	0.147227	0.37	0.0613809	0.358066	3.81691	0	0.292378	0.0668154	0	0.139431	0.112177	0.115646
17605	9.5067	0.149347	0.37	0.0616466	0.355391	3.81449	0	0.294981	0.0631859	0	0.139994	0.112585	0.117542
17606	9.50724	0.1514	0.37	0.0619123	0.352767	3.81207	0	0.297552	0.0597504	0	0.140563	0.112996	0.119404
17607	9.50778	0.153393	0.37	0.0621782	0.3502	3.80965	0	0.300094	0.0565107	0	0.141136	0.113407	0.121229
17608	9.50832	0.155333	0.37	0.0624457	0.347695	3.80723	0	0.302613	0.0534725	0	0.141712	0.113822	0.123017
17609	9.50886	0.157222	0.37	0.0627174	0.345256	3.80481	0	0.305107	0.0506367	0	0.142288	0.114233	0.124773
17610	9.5094	0.159065	0.37	0.0629921	0.342887	3.80241	0	0.307576	0.0479989	0	0.142861	0.114641	0.126493
17611	9.50994	0.160861	0.37	0.0632678	0.340591	3.80002	0	0.310021	0.0455603	0	0.143434	0.115049	0.128177
17612	9.51048	0.162613	0.37	0.0635447	0.338369	3.79767	0	0.312438	0.0433184	0	0.144003	0.115451	0.129823
17613	9.51102	0.164317	0.37	0.0638217	0.336222	3.79534	0	0.314827	0.041267	0	0.144563	0.115847	0.131435
17614	9.51156	0.165975	0.37	0.0640966	0.334149	3.79305	0	0.317184	0.0393984	0	0.14512	0.116236	0.133016
17615	9.5121	0.167589	0.37	0.0643677	0.33215	3.79081	0	0.319505	0.037708	0	0.145667	0.116618	0.134559
17616	9.51264	0.169149	0.37	0.0646325	0.330222	3.78861	0	0.321785	0.0361905	0	0.146205	0.116996	0.136071
17617	9.51318	0.17066	0.37	0.0648896	0.328363	3.78647	0	0.324023	0.0348371	0	0.146737	0.117364	0.137551
17618	9.51372	0.172119	0.37	0.065136	0.326568	3.78437	0	0.326209	0.0336374	0	0.147257	0.117718	0.138993
17619	9.51426	0.173519	0.37	0.0653683	0.324837	3.78234	0	0.328338	0.0325847	0	0.147764	0.118063	0.1404
17620	9.5148	0.174856	0.37	0.0655842	0.323165	3.78036	0	0.330407	0.0316705	0	0.14826	0.118399	0.141774
17621	9.51534	0.176131	0.37	0.0657825	0.321546	3.77845	0	0.332409	0.0308857	0	0.148742	0.118726	0.143121
17622	9.51588	0.17734	0.37	0.0659593	0.319977	3.7766	0	0.334344	0.0302213	0	0.149211	0.119043	0.144428
17623	9.51642	0.178474	0.37	0.0661118	0.318453	3.77482	0	0.336203	0.0296692	0	0.149666	0.119345	0.145698
17624	9.51696	0.179533	0.37	0.0662416	0.316973	3.77311	0	0.337981	0.0292198	0	0.150107	0.119638	0.146938
17625	9.5175	0.180517	0.37	0.0663454	0.315528	3.77146	0	0.339675	0.0288665	0	0.150533	0.119919	0.148139
17626	9.51804	0.18142	0.37	0.0664197	0.314114	3.76989	0	0.34128	0.0286022	0	0.150945	0.120181	0.149303
17627	9.51858	0.18224	0.37	0.0664652	0.31273	3.76839	0	0.342792	0.0284193	0	0.151341	0.120435	0.150427
17628	9.51912	0.182975	0.37	0.0664809	0.311372	3.76695	0	0.344211	0.0283134	0	0.15172	0.120679	0.151511
17629	9.51966	0.183621	0.37	0.0664657	0.310033	3.76559	0	0.345535	0.0282774	0	0.152087	0.120909	0.152554
17630	9.5202	0.184178	0.37	0.0664196	0.308713	3.76429	0	0.34676	0.0283056	0	0.152437	0.121126	0.153554
17631	9.52074	0.184645	0.37	0.0663432	0.307408	3.76307	0	0.347886	0.0283941	0	0.152769	0.121329	0.154512
17632	9.52128	0.185024	0.37	0.0662369	0.306117	3.76192	0	0.348915	0.0285375	0	0.153084	0.121519	0.155422
17633	9.52182	0.185311	0.37	0.066101	0.304838	3.76083	0	0.349843	0.0287329	0	0.153385	0.121698	0.156285
17634	9.52236	0.18551	0.37	0.0659367	0.30357	3.75982	0	0.350677	0.0289778	0	0.153668	0.121867	0.157101
17635	9.5229	0.185623	0.37	0.0657454	0.302311	3.75887	0	0.351416	0.0292715	0	0.153933	0.122021	0.15787
17636	9.52344	0.18565	0.37	0.0655287	0.301061	3.75798	0	0.352061	0.0296136	0	0.154184	0.122163	0.158587
17637	9.52398	0.185589	0.37	0.0652879	0.299821	3.75715	0	0.352619	0.0299977	0	0.154421	0.122294	0.159254
17638	9.52452	0.185446	0.37	0.0650249	0.298589	3.75639	0	0.353091	0.0304239	0	0.154639	0.122414	0.159871
17639	9.52506	0.185224	0.37	0.0647429	0.297367	3.75568	0	0.353482	0.0308952	0	0.15484	0.122521	0.160434
17640	9.5256	0.184925	0.37	0.0644442	0.296159	3.75503	0	0.353789	0.0314047	0.00405919	0.155028	0.122615	0.160943
17641	9.52614	0.184552	0.37	0.06413	0.294956	3.75444	0	0.35402	0.0319539	0.0111607	0.155199	0.122697	0.161419
17642	9.52668	0.184108	0.37	0.0637981	0.293753	3.75389	0	0.354166	0.0325434	0.0181656	0.155356	0.122771	0.161888
17643	9.52722	0.183582	0.37	0.0634441	0.292536	3.7534	0	0.354208	0.0331555	0.0249151	0.155495	0.122837	0.162358
17644	9.52776	0.182967	0.37	0.0630618	0.291293	3.75297	0	0.354138	0.0337736	0.0312176	0.15562	0.122889	0.162822
17645	9.5283	0.182255	0.37	0.0626428	0.290016	3.7526	0	0.353947	0.0343841	0.0369001	0.155731	0.122928	0.163276
17646	9.52884	0.181436	0.37	0.0621828	0.288696	3.7523	0	0.353624	0.0349772	0.0418003	0.155828	0.122959	0.163714
17647	9.52938	0.180512	0.37	0.0616807	0.287327	3.75205	0	0.353169	0.0355464	0.0457736	0.155913	0.122984	0.16413
17648	9.52992	0.17948	0.37	0.0611367	0.285908	3.75188	0	0.352587	0.0360858	0.0487049	0.15598	0.122997	0.164512
17649	9.53046	0.178342	0.37	0.0605516	0.284443	3.75176	0	0.35188	0.0365987	0.0505132	0.156034	0.122998	0.164847
17650	9.531	0.177108	0.37	0.0599304	0.282933	3.75171	0	0.35106	0.037085	0.0511401	0.156078	0.122993	0.165124
17651	9.53154	0.17578	0.37	0.0592803	0.281389	3.75172	0	0.350142	0.0375545	0.0505663	0.156106	0.122981	0.165331
17652	9.53208	0.174372	0.37	0.0586097	0.279823	3.75178	0	0.349145	0.0380197	0.0488041	0.156121	0.122958	0.165464
17653	9.53262	0.172898	0.37	0.0579297	0.278246	3.75188	0	0.348086	0.0384907	0.0458956	0.156126	0.122927	0.165508
17654	9.53316	0.171371	0.37	0.0572508	0.276678	3.75203	0	0.346992	0.0389869	0.0419285	0.156118	0.122894	0.165456
17655	9.5337	0.169815	0.37	0.0565855	0.275138	3.7522	0	0.345891	0.0395243	0.0370148	0.156097	0.122853	0.165302
17656	9.53424	0.168246	0.37	0.0559482	0.273646	3.75239	0	0.34481	0.0401234	0.031288	0.156067	0.122798	0.165043
17657	9.53478	0.16668	0.37	0.0553518	0.272225	3.7526	0	0.34378	0.0408023	0.0249154	0.156026	0.122738	0.164678
17658	9.53532	0.165145	0.37	0.054808	0.270897	3.75281	0	0.34283	0.0415821	0.0180805	0.155972	0.122673	0.164203
17659	9.53586	0.16366	0.37	0.0543305	0.26968	3.753	0	0.341986	0.0424788	0.0109774	0.155908	0.1226	0.163625
17660	9.5364	0.162241	0.37	0.0539297	0.268595	3.75318	0	0.341276	0.0435023	0.00381039	0.155832	0.122521	0.16295
17661	9.53694	0.160908	0.37	0.0536153	0.26766	3.75333	0	0.340722	0.0446683	0	0.155749	0.122441	0.162187
17662	9.53748	0.159679	0.37	0.0533941	0.266887	3.75344	0	0.340339	0.0459826	0	0.155658	0.122354	0.161363
17663	9.53802	0.158558	0.37	0.0532665	0.266278	3.75351	0	0.340127	0.0474464	0	0.155557	0.122259	0.160512
17664	9.53856	0.157551	0.37	0.0532285	0.265828	3.75354	0	0.34008	0.0490481	0	0.155449	0.122158	0.15966
17665	9.5391	0.156652	0.37	0.0532704	0.265529	3.75352	0	0.340191	0.0507683	0	0.155332	0.122056	0.158818
17666	9.53964	0.155853	0.37	0.0533823	0.265373	3.75346	0	0.34045	0.0525871	0	0.155204	0.121951	0.157991
17667	9.54018	0.155145	0.37	0.0535532	0.265352	3.75336	0	0.340839	0.0544816	0	0.15507	0.12184	0.157187
17668	9.54072	0.154521	0.37	0.053772	0.26545	3.75323	0	0.341345	0.0564377	0	0.154932	0.121724	0.156411
17669	9.54126	0.153976	0.37	0.0540289	0.265657	3.75306	0	0.341955	0.0584362	0	0.154786	0.121603	0.155667
17670	9.5418	0.15349	0.37	0.0543133	0.265959	3.75287	0	0.342649	0.0604546	0	0.154636	0.121484	0.154966
17671	9.54234	0.153051	0.37	0.0546148	0.266342	3.75265	0	0.343415	0.0624724	0	0.154479	0.121365	0.154307
17672	9.54288	0.152655	0.37	0.0549228	0.266791	3.75242	0	0.344229	0.0644731	0	0.154316	0.12124	0.153689
17673	9.54342	0.152288	0.37	0.0552279	0.26729	3.75217	0	0.345075	0.066444	0	0.154147	0.121108	0.153114
17674	9.54396	0.151939	0.37	0.0555217	0.267824	3.75191	0	0.345939	0.0683667	0	0.153976	0.120975	0.152586
17675	9.5445	0.151594	0.37	0.0557973	0.268381	3.75164	0	0.346801	0.0702234	0	0.153802	0.120843	0.152105
17676	9.54504	0.151247	0.37	0.0560467	0.268947	3.75138	0	0.347649	0.0720061	0	0.153622	0.12071	0.151666
17677	9.54558	0.150889	0.37	0.0562644	0.269506	3.75112	0	0.348467	0.0737061	0	0.153441	0.120577	0.15127
17678	9.54612	0.150507	0.37	0.0564441	0.270049	3.75087	0	0.349239	0.0753113	0	0.153257	0.120442	0.150914
17679	9.54666	0.150093	0.37	0.0565806	0.270562	3.75063	0	0.349957	0.0768136	0	0.15307	0.120306	0.150595
17680	9.5472	0.14964	0.37	0.0566719	0.271036	3.7504	0	0.350608	0.0782041	0	0.152881	0.12017	0.150312
17681	9.54774	0.149145	0.37	0.0567155	0.271461	3.7502	0	0.351184	0.0794846	0	0.15269	0.120033	0.150057
17682	9.54828	0.148603	0.37	0.0567099	0.271829	3.75001	0	0.35168	0.0806497	0	0.152496	0.119894	0.149828
17683	9.54882	0.148007	0.37	0.0566597	0.272135	3.74985	0	0.352088	0.0816953	0	0.152303	0.119753	0.14962
17684	9.54936	0.147357	0.37	0.0566459	0.272374	3.74972	0	0.352403	0.0826277	0	0.152108	0.119615	0.149429
17685	9.5499	0.146651	0.37	0.0566589	0.272538	3.74961	0	0.352626	0.083447	0	0.151912	0.11948	0.149252
17686	9.55044	0.14589	0.37	0.0566905	0.272628	3.74953	0	0.352755	0.0841551	0	0.151716	0.119341	0.149087
17687	9.55098	0.145073	0.37	0.0567324	0.272641	3.74948	0	0.352788	0.0847572	0	0.151518	0.1192	0.148927
17688	9.55152	0.144201	0.37	0.0567813	0.272576	3.74946	0	0.352727	0.0852559	0	0.151321	0.119064	0.148774
17689	9.55206	0.143277	0.37	0.0568345	0.272434	3.74946	0	0.352573	0.0856583	0	0.151123	0.118929	0.148623
17690	9.5526	0.142299	0.37	0.0568873	0.272214	3.7495	0	0.352331	0.0859711	0	0.150925	0.118795	0.148467
17691	9.55314	0.141274	0.37	0.0569394	0.271919	3.74956	0	0.352006	0.0861979	0	0.150729	0.11866	0.148306
17692	9.55368	0.140207	0.37	0.05699	0.271552	3.74965	0	0.3516	0.0863496	0	0.150533	0.118529	0.148141
17693	9.55422	0.139099	0.37	0.0570385	0.271116	3.74976	0	0.351122	0.0864332	0	0.150337	0.118397	0.147966
17694	9.55476	0.137959	0.37	0.0570865	0.270615	3.7499	0	0.350579	0.0864549	0	0.150142	0.118261	0.147779
17695	9.5553	0.136791	0.37	0.0571355	0.270055	3.75006	0	0.349977	0.0864228	0	0.149949	0.11813	0.147578
17696	9.55584	0.135593	0.37	0.0571852	0.26944	3.75024	0	0.349327	0.0863467	0	0.149757	0.118001	0.147363
17697	9.55638	0.134378	0.37	0.0572391	0.268776	3.75043	0	0.348633	0.0862334	0	0.149565	0.117874	0.14713
17698	9.55692	0.133154	0.37	0.0573005	0.26807	3.75065	0	0.347906	0.0860873	0	0.149373	0.117746	0.146877
17699	9.55746	0.131921	0.37	0.0573704	0.267328	3.75087	0	0.347155	0.0859191	0	0.149183	0.117619	0.146607
17700	9.558	0.130689	0.37	0.0574524	0.266557	3.75111	0	0.346387	0.0857367	0	0.148996	0.117496	0.146321
17701	9.55854	0.129462	0.37	0.0575485	0.265762	3.75135	0	0.345609	0.0855444	0	0.148811	0.117375	0.146023
17702	9.55908	0.128246	0.37	0.0576603	0.264948	3.75159	0	0.344831	0.0853501	0	0.148625	0.11725	0.145706
17703	9.55962	0.127046	0.37	0.0577907	0.264126	3.75184	0	0.344061	0.0851604	0.00141746	0.148443	0.117129	0.145371
17704	9.56016	0.125869	0.37	0.0579434	0.263296	3.75209	0	0.343301	0.0849772	0.00541954	0.148261	0.117012	0.145029
17705	9.5607	0.124718	0.37	0.0581169	0.262459	3.75234	0	0.342557	0.0848058	0.00953439	0.148082	0.116894	0.144694
17706	9.56124	0.123589	0.37	0.0583082	0.261615	3.75258	0	0.341823	0.0846423	0.0136902	0.147906	0.116779	0.144374
17707	9.56178	0.12248	0.37	0.058515	0.260756	3.75283	0	0.341088	0.0844797	0.0177815	0.147728	0.116664	0.144072
17708	9.56232	0.12139	0.37	0.0587313	0.259885	3.75307	0	0.340356	0.0843153	0.0216935	0.147553	0.11655	0.143793
17709	9.56286	0.120314	0.37	0.0589544	0.258996	3.75332	0	0.339622	0.084144	0.0253221	0.147383	0.116441	0.143529
17710	9.5634	0.119251	0.37	0.0591802	0.258087	3.75357	0	0.338876	0.0839605	0.0285682	0.147214	0.116331	0.143283
17711	9.56394	0.118197	0.37	0.0594046	0.257157	3.75383	0	0.338123	0.083762	0.0313467	0.147046	0.116223	0.143048
17712	9.56448	0.117149	0.37	0.0596265	0.256203	3.75409	0	0.337363	0.0835467	0.0335804	0.146878	0.116117	0.142819
17713	9.56502	0.116109	0.37	0.059846	0.255229	3.75435	0	0.336595	0.083313	0.0352018	0.146715	0.116011	0.142599
17714	9.56556	0.115075	0.37	0.0600632	0.254236	3.75462	0	0.335822	0.0830632	0.0361686	0.146554	0.115906	0.142381
17715	9.5661	0.11405	0.37	0.0602782	0.253227	3.7549	0	0.335047	0.0828	0.03646	0.146396	0.115807	0.142151
17716	9.56664	0.113036	0.37	0.060494	0.252208	3.75518	0	0.334276	0.0825293	0.0360574	0.146238	0.115709	0.141908
17717	9.56718	0.112038	0.37	0.0607152	0.251185	3.75546	0	0.333514	0.0822519	0.0349714	0.146082	0.115608	0.141651
