Time	LH_AnkleZ	LH_HipZ	LH_Knee	
2.85606	-0.9334845	-0.91171	-0.4501694	
2.85768	-0.9318175	-0.912316	-0.4487184	
2.8593	-0.9301463	-0.9129186	-0.4472653	
2.86092	-0.9284709	-0.9135177	-0.4458103	
2.86254	-0.9267914	-0.9141134	-0.4443533	
2.86416	-0.925108	-0.9147056	-0.4428945	
2.86578	-0.9234204	-0.9152944	-0.4414338	
2.8674	-0.921729	-0.9158798	-0.4399714	
2.86902	-0.9200336	-0.9164618	-0.4385071	
2.87064	-0.9183343	-0.9170403	-0.4370413	
2.87226	-0.9166312	-0.9176155	-0.4355737	
2.87388	-0.9149244	-0.9181873	-0.4341045	
2.8755	-0.9132138	-0.9187557	-0.4326338	
2.87712	-0.9114996	-0.9193207	-0.4311616	
2.87874	-0.9097818	-0.9198824	-0.4296879	
2.88036	-0.9080603	-0.9204406	-0.4282128	
2.88198	-0.9063353	-0.9209956	-0.4267364	
2.8836	-0.9046069	-0.9215472	-0.4252585	
2.88522	-0.9028749	-0.9220955	-0.4237795	
2.88684	-0.9011397	-0.9226404	-0.4222992	
2.88846	-0.8994011	-0.9231821	-0.4208177	
2.89008	-0.8976592	-0.9237204	-0.4193352	
2.8917	-0.895914	-0.9242554	-0.4178515	
2.89332	-0.8941657	-0.9247871	-0.4163668	
2.89494	-0.8924142	-0.9253156	-0.4148812	
2.89656	-0.8906596	-0.9258407	-0.4133947	
2.89818	-0.888902	-0.9263626	-0.4119072	
2.8998	-0.8871414	-0.9268813	-0.410419	
2.90142	-0.8853778	-0.9273966	-0.40893	
2.90304	-0.8836114	-0.9279087	-0.4074403	
2.90466	-0.8818421	-0.9284176	-0.4059499	
2.90628	-0.88007	-0.9289232	-0.4044589	
2.9079	-0.8782952	-0.9294257	-0.4029674	
2.90952	-0.8765177	-0.9299249	-0.4014754	
2.91114	-0.8747376	-0.9304209	-0.3999829	
2.91276	-0.8729548	-0.9309137	-0.39849	
2.91438	-0.8711696	-0.9314033	-0.3969969	
2.916	-0.8693818	-0.9318897	-0.3955034	
2.91762	-0.8675917	-0.932373	-0.3940097	
2.91924	-0.8657991	-0.932853	-0.3925158	
2.92086	-0.8640042	-0.93333	-0.3910218	
2.92248	-0.8622071	-0.9338037	-0.3895278	
2.9241	-0.8604077	-0.9342744	-0.3880337	
2.92572	-0.8586061	-0.9347419	-0.3865397	
2.92734	-0.8568024	-0.9352062	-0.3850457	
2.92896	-0.8549966	-0.9356675	-0.383552	
2.93058	-0.8531889	-0.9361256	-0.3820585	
2.9322	-0.8513792	-0.9365806	-0.3805653	
2.93382	-0.8495675	-0.9370325	-0.3790725	
2.93544	-0.8477541	-0.9374813	-0.37758	
2.93706	-0.8459388	-0.9379271	-0.3760881	
2.93868	-0.8441218	-0.9383698	-0.3745966	
2.9403	-0.8423031	-0.9388094	-0.3731056	
2.94192	-0.8404827	-0.9392459	-0.3716154	
2.94354	-0.8386608	-0.9396794	-0.3701258	
2.94516	-0.8368374	-0.9401098	-0.3686369	
2.94678	-0.8350124	-0.9405373	-0.3671489	
2.9484	-0.8331861	-0.9409617	-0.3656617	
2.95002	-0.8313584	-0.941383	-0.3641755	
2.95164	-0.8295294	-0.9418014	-0.3626902	
2.95326	-0.8276992	-0.9422167	-0.361206	
2.95488	-0.8258677	-0.942629	-0.3597229	
2.9565	-0.8240352	-0.9430384	-0.358241	
2.95812	-0.8222015	-0.9434448	-0.3567603	
2.95974	-0.8203668	-0.9438482	-0.3552809	
2.96136	-0.8185312	-0.9442486	-0.3538028	
2.96298	-0.8166946	-0.9446461	-0.3523262	
2.9646	-0.8148571	-0.9450406	-0.350851	
2.96622	-0.8130189	-0.9454321	-0.3493773	
2.96784	-0.8111799	-0.9458207	-0.3479053	
2.96946	-0.8093403	-0.9462065	-0.3464349	
2.97108	-0.8075001	-0.9465892	-0.3449662	
2.9727	-0.8056592	-0.9469691	-0.3434993	
2.97432	-0.8038179	-0.9473461	-0.3420343	
2.97594	-0.8019761	-0.9477201	-0.3405711	
2.97756	-0.8001339	-0.9480913	-0.3391099	
2.97918	-0.7982913	-0.9484596	-0.3376507	
2.9808	-0.7964485	-0.9488249	-0.3361937	
2.98242	-0.7946055	-0.9491875	-0.3347388	
2.98404	-0.7927623	-0.9495471	-0.3332861	
2.98566	-0.7909191	-0.9499039	-0.3318357	
2.98728	-0.7890758	-0.9502578	-0.3303876	
2.9889	-0.7872325	-0.9506089	-0.3289419	
2.99052	-0.7853892	-0.9509572	-0.3274987	
2.99214	-0.7835461	-0.9513026	-0.326058	
2.99376	-0.7817032	-0.9516453	-0.3246199	
2.99538	-0.7798606	-0.9519851	-0.3231845	
2.997	-0.7780182	-0.952322	-0.3217517	
2.99862	-0.7761763	-0.9526562	-0.3203218	
3.00024	-0.7743348	-0.9529876	-0.3188947	
3.00186	-0.7724938	-0.9533162	-0.3174705	
3.00348	-0.7706534	-0.953642	-0.3160492	
3.0051	-0.7688136	-0.9539651	-0.314631	
3.00672	-0.7669744	-0.9542853	-0.3132159	
3.00834	-0.765136	-0.9546028	-0.311804	
3.00996	-0.7632984	-0.9549176	-0.3103952	
3.01158	-0.7614617	-0.9552296	-0.3089898	
3.0132	-0.7596259	-0.9555389	-0.3075877	
3.01482	-0.757791	-0.9558455	-0.306189	
3.01644	-0.7559573	-0.9561493	-0.3047937	
3.01806	-0.7541246	-0.9564503	-0.303402	
3.01968	-0.7522932	-0.9567487	-0.3020139	
3.0213	-0.7504629	-0.9570444	-0.3006295	
3.02292	-0.748634	-0.9573374	-0.2992488	
3.02454	-0.7468064	-0.9576277	-0.2978718	
3.02616	-0.7449802	-0.9579152	-0.2964987	
3.02778	-0.7431555	-0.9582002	-0.2951295	
3.0294	-0.7413324	-0.9584824	-0.2937643	
3.03102	-0.7395109	-0.9587619	-0.2924031	
3.03264	-0.737691	-0.9590388	-0.291046	
3.03426	-0.735873	-0.959313	-0.2896931	
3.03588	-0.7340567	-0.9595847	-0.2883443	
3.0375	-0.7322422	-0.9598536	-0.2869999	
3.03912	-0.7304297	-0.9601198	-0.2856598	
3.04074	-0.7286192	-0.9603835	-0.2843241	
3.04236	-0.7268108	-0.9606446	-0.2829928	
3.04398	-0.7250044	-0.960903	-0.2816661	
3.0456	-0.7232002	-0.9611588	-0.2803439	
3.04722	-0.7213983	-0.961412	-0.2790265	
3.04884	-0.7195987	-0.9616626	-0.2777137	
3.05046	-0.7178015	-0.9619105	-0.2764057	
3.05208	-0.7160066	-0.9621559	-0.2751025	
3.0537	-0.7142143	-0.9623988	-0.2738042	
3.05532	-0.7124246	-0.962639	-0.2725108	
3.05694	-0.7106375	-0.9628767	-0.2712224	
3.05856	-0.7088531	-0.9631118	-0.2699391	
3.06018	-0.7070714	-0.9633443	-0.268661	
3.0618	-0.7052926	-0.9635742	-0.267388	
3.06342	-0.7035166	-0.9638016	-0.2661203	
3.06504	-0.7017436	-0.9640265	-0.2648578	
3.06666	-0.6999736	-0.9642488	-0.2636007	
3.06828	-0.6982067	-0.9644686	-0.2623491	
3.0699	-0.696443	-0.9646859	-0.2611029	
3.07152	-0.6946825	-0.9649006	-0.2598622	
3.07314	-0.6929252	-0.9651127	-0.2586272	
3.07476	-0.6911712	-0.9653224	-0.2573977	
3.07638	-0.6894207	-0.9655296	-0.2561741	
3.078	-0.6876736	-0.9657342	-0.2549561	
3.07962	-0.6859301	-0.9659364	-0.253744	
3.08124	-0.6841902	-0.9661361	-0.2525377	
3.08286	-0.6824539	-0.9663332	-0.2513374	
3.08448	-0.6807213	-0.9665279	-0.2501431	
3.0861	-0.6789926	-0.9667201	-0.2489548	
3.08772	-0.6772677	-0.9669098	-0.2477726	
3.08934	-0.6755467	-0.9670971	-0.2465965	
3.09096	-0.6738297	-0.9672819	-0.2454267	
3.09258	-0.6721168	-0.9674641	-0.2442631	
3.0942	-0.6704079	-0.967644	-0.2431058	
3.09582	-0.6687033	-0.9678214	-0.2419549	
3.09744	-0.6670029	-0.9679964	-0.2408104	
3.09906	-0.6653067	-0.9681689	-0.2396724	
3.10068	-0.663615	-0.9683389	-0.2385409	
3.1023	-0.6619277	-0.9685065	-0.237416	
3.10392	-0.6602449	-0.9686717	-0.2362977	
3.10554	-0.6585667	-0.9688344	-0.2351861	
3.10716	-0.656893	-0.9689947	-0.2340812	
3.10878	-0.6552241	-0.9691526	-0.2329831	
3.1104	-0.65356	-0.9693081	-0.2318918	
3.11202	-0.6519006	-0.9694612	-0.2308074	
3.11364	-0.6502462	-0.9696119	-0.22973	
3.11526	-0.6485967	-0.9697601	-0.2286595	
3.11688	-0.6469522	-0.969906	-0.227596	
3.1185	-0.6453128	-0.9700494	-0.2265396	
3.12012	-0.6436785	-0.9701905	-0.2254904	
3.12174	-0.6420494	-0.9703291	-0.2244483	
3.12336	-0.6404256	-0.9704654	-0.2234134	
3.12498	-0.6388072	-0.9705992	-0.2223858	
3.1266	-0.6371941	-0.9707308	-0.2213655	
3.12822	-0.6355865	-0.9708599	-0.2203525	
3.12984	-0.6339844	-0.9709867	-0.219347	
3.13146	-0.6323879	-0.971111	-0.2183489	
3.13308	-0.630797	-0.971233	-0.2173583	
3.1347	-0.6292118	-0.9713526	-0.2163752	
3.13632	-0.6276324	-0.9714699	-0.2153997	
3.13794	-0.6260588	-0.9715849	-0.2144318	
3.13956	-0.6244912	-0.9716974	-0.2134716	
3.14118	-0.6229295	-0.9718076	-0.212519	
3.1428	-0.6213738	-0.9719155	-0.2115743	
3.14442	-0.6198242	-0.972021	-0.2106373	
3.14604	-0.6182806	-0.9721242	-0.2097081	
3.14766	-0.6167434	-0.972225	-0.2087868	
3.14928	-0.6152124	-0.9723234	-0.2078734	
3.1509	-0.6136877	-0.9724196	-0.206968	
3.15252	-0.6121694	-0.9725134	-0.2060705	
3.15414	-0.6106575	-0.9726048	-0.2051811	
3.15576	-0.6091521	-0.972694	-0.2042997	
3.15738	-0.6076533	-0.9727808	-0.2034264	
3.159	-0.6061612	-0.9728653	-0.2025613	
3.16062	-0.6046757	-0.9729474	-0.2017043	
3.16224	-0.603197	-0.9730272	-0.2008555	
3.16386	-0.601725	-0.9731048	-0.2000149	
3.16548	-0.60026	-0.9731799	-0.1991827	
3.1671	-0.5988018	-0.9732528	-0.1983587	
3.16872	-0.5973507	-0.9733234	-0.1975431	
3.17034	-0.5959065	-0.9733917	-0.1967359	
3.17196	-0.5944695	-0.9734576	-0.195937	
3.17358	-0.5930396	-0.9735212	-0.1951466	
3.1752	-0.5916169	-0.9735826	-0.1943647	
3.17682	-0.5902015	-0.9736416	-0.1935913	
3.17844	-0.5887934	-0.9736983	-0.1928264	
3.18006	-0.5873927	-0.9737527	-0.19207	
3.18168	-0.5859995	-0.9738048	-0.1913223	
3.1833	-0.5846137	-0.9738547	-0.1905831	
3.18492	-0.5832355	-0.9739022	-0.1898526	
3.18654	-0.5818649	-0.9739473	-0.1891308	
3.18816	-0.5805019	-0.9739903	-0.1884177	
3.18978	-0.5791467	-0.9740309	-0.1877133	
3.1914	-0.5777993	-0.9740692	-0.1870176	
3.19302	-0.5764596	-0.9741052	-0.1863307	
3.19464	-0.5751278	-0.974139	-0.1856526	
3.19626	-0.573804	-0.9741704	-0.1849834	
3.19788	-0.5724882	-0.9741996	-0.184323	
3.1995	-0.5711803	-0.9742265	-0.1836714	
3.20112	-0.5698807	-0.974251	-0.1830288	
3.20274	-0.5685891	-0.9742733	-0.182395	
3.20436	-0.5673057	-0.9742934	-0.1817702	
3.20598	-0.5660306	-0.9743111	-0.1811543	
3.2076	-0.5647638	-0.9743265	-0.1805474	
3.20922	-0.5635053	-0.9743396	-0.1799495	
3.21084	-0.5622552	-0.9743505	-0.1793606	
3.21246	-0.5610136	-0.974359	-0.1787808	
3.21408	-0.5597805	-0.9743653	-0.1782099	
3.2157	-0.5585558	-0.9743693	-0.1776482	
3.21732	-0.5573399	-0.974371	-0.1770955	
3.21894	-0.5561326	-0.9743705	-0.1765519	
3.22056	-0.5549339	-0.9743679	-0.1760174	
3.22218	-0.553744	-0.9743629	-0.175492	
3.2238	-0.5525629	-0.9743555	-0.1749757	
3.22542	-0.5513906	-0.9743459	-0.1744686	
3.22704	-0.5502272	-0.974334	-0.1739707	
3.22866	-0.5490727	-0.9743198	-0.1734819	
3.23028	-0.5479273	-0.9743032	-0.1730023	
3.2319	-0.5467908	-0.9742844	-0.1725319	
3.23352	-0.5456634	-0.9742633	-0.1720707	
3.23514	-0.5445451	-0.9742399	-0.1716187	
3.23676	-0.5434359	-0.9742142	-0.1711759	
3.23838	-0.542336	-0.9741861	-0.1707423	
3.24	-0.5412453	-0.9741558	-0.170318	
3.24162	-0.5401638	-0.9741232	-0.1699029	
3.24324	-0.5390917	-0.9740883	-0.1694971	
3.24486	-0.538029	-0.9740511	-0.1691005	
3.24648	-0.5369756	-0.9740115	-0.1687131	
3.2481	-0.5359318	-0.9739697	-0.168335	
3.24972	-0.5348973	-0.9739256	-0.1679662	
3.25134	-0.5338725	-0.9738792	-0.1676066	
3.25296	-0.5328572	-0.9738305	-0.1672563	
3.25458	-0.5318515	-0.9737794	-0.1669153	
3.2562	-0.5308554	-0.9737261	-0.1665835	
3.25782	-0.529869	-0.9736704	-0.166261	
3.25944	-0.5288923	-0.9736125	-0.1659477	
3.26106	-0.5279254	-0.9735522	-0.1656438	
3.26268	-0.5269683	-0.9734896	-0.1653491	
3.2643	-0.5260209	-0.9734247	-0.1650636	
3.26592	-0.5250835	-0.9733575	-0.1647874	
3.26754	-0.524156	-0.973288	-0.1645205	
3.26916	-0.5232384	-0.9732161	-0.1642628	
3.27078	-0.5223307	-0.973142	-0.1640143	
3.2724	-0.5214331	-0.9730655	-0.1637751	
3.27402	-0.5205454	-0.9729866	-0.1635451	
3.27564	-0.5196678	-0.9729055	-0.1633244	
3.27726	-0.5188003	-0.972822	-0.1631128	
3.27888	-0.517943	-0.9727362	-0.1629105	
3.2805	-0.5170958	-0.9726481	-0.1627174	
3.28212	-0.5162588	-0.9725576	-0.1625334	
3.28374	-0.5154319	-0.9724647	-0.1623587	
3.28536	-0.5146154	-0.9723696	-0.1621931	
3.28698	-0.5138091	-0.9722721	-0.1620367	
3.2886	-0.5130131	-0.9721723	-0.1618894	
3.29022	-0.5122274	-0.97207	-0.1617513	
3.29184	-0.511452	-0.9719655	-0.1616223	
3.29346	-0.5106871	-0.9718586	-0.1615023	
3.29508	-0.5099325	-0.9717493	-0.1613915	
3.2967	-0.5091883	-0.9716377	-0.1612898	
3.29832	-0.5084546	-0.9715236	-0.1611971	
3.29994	-0.5077314	-0.9714072	-0.1611135	
3.30156	-0.5070186	-0.9712885	-0.1610389	
3.30318	-0.5063164	-0.9711674	-0.1609733	
3.3048	-0.5056247	-0.9710439	-0.1609167	
3.30642	-0.5049435	-0.9709181	-0.1608691	
3.30804	-0.504273	-0.9707898	-0.1608304	
3.30966	-0.503613	-0.9706591	-0.1608007	
3.31128	-0.5029637	-0.9705261	-0.1607799	
3.3129	-0.5023249	-0.9703907	-0.160768	
3.31452	-0.5016968	-0.9702529	-0.160765	
3.31614	-0.5010794	-0.9701126	-0.1607707	
3.31776	-0.5004727	-0.96997	-0.1607853	
3.31938	-0.4998767	-0.969825	-0.1608086	
3.321	-0.4992914	-0.9696775	-0.1608408	
3.32262	-0.4987169	-0.9695277	-0.1608817	
3.32424	-0.498153	-0.9693754	-0.1609314	
3.32586	-0.4976	-0.9692206	-0.1609898	
3.32748	-0.4970577	-0.9690635	-0.1610568	
3.3291	-0.4965262	-0.9689039	-0.1611326	
3.33072	-0.4960054	-0.9687419	-0.1612169	
3.33234	-0.4954955	-0.9685774	-0.1613099	
3.33396	-0.4949964	-0.9684105	-0.1614114	
3.33558	-0.4945081	-0.9682412	-0.1615215	
3.3372	-0.4940307	-0.9680694	-0.1616401	
3.33882	-0.4935641	-0.9678951	-0.1617672	
3.34044	-0.4931084	-0.9677184	-0.1619027	
3.34206	-0.4926634	-0.9675392	-0.1620467	
3.34368	-0.4922294	-0.9673575	-0.162199	
3.3453	-0.4918063	-0.9671734	-0.1623597	
3.34692	-0.491394	-0.9669868	-0.1625288	
3.34854	-0.4909925	-0.9667976	-0.1627061	
3.35016	-0.490602	-0.966606	-0.1628917	
3.35178	-0.4902224	-0.9664119	-0.1630855	
3.3534	-0.4898536	-0.9662153	-0.1632874	
3.35502	-0.4894957	-0.9660162	-0.1634976	
3.35664	-0.4891487	-0.9658147	-0.1637158	
3.35826	-0.4888126	-0.9656105	-0.1639422	
3.35988	-0.4884874	-0.9654039	-0.1641765	
3.3615	-0.4881731	-0.9651947	-0.1644189	
3.36312	-0.4878696	-0.964983	-0.1646692	
3.36474	-0.4875771	-0.9647687	-0.1649275	
3.36636	-0.4872954	-0.9645519	-0.1651937	
3.36798	-0.4870246	-0.9643326	-0.1654677	
3.3696	-0.4867646	-0.9641107	-0.1657495	
3.37122	-0.4865156	-0.9638863	-0.1660391	
3.37284	-0.4862774	-0.9636593	-0.1663365	
3.37446	-0.48605	-0.9634297	-0.1666415	
3.37608	-0.4858335	-0.9631976	-0.1669541	
3.3777	-0.4856279	-0.9629629	-0.1672744	
3.37932	-0.485433	-0.9627256	-0.1676023	
3.38094	-0.485249	-0.9624857	-0.1679376	
3.38256	-0.4850758	-0.9622432	-0.1682805	
3.38418	-0.4849134	-0.9619981	-0.1686307	
3.3858	-0.4847618	-0.9617504	-0.1689884	
3.38742	-0.484621	-0.9615001	-0.1693534	
3.38904	-0.4844909	-0.9612472	-0.1697257	
3.39066	-0.4843716	-0.9609917	-0.1701052	
3.39228	-0.4842631	-0.9607335	-0.170492	
3.3939	-0.4841653	-0.9604726	-0.1708859	
3.39552	-0.4840781	-0.9602092	-0.171287	
3.39714	-0.4840017	-0.9599431	-0.1716951	
3.39876	-0.483936	-0.9596743	-0.1721102	
3.40038	-0.4838808	-0.9594029	-0.1725323	
3.402	-0.4838364	-0.9591288	-0.1729614	
3.40362	-0.4838026	-0.958852	-0.1733973	
3.40524	-0.4837794	-0.9585726	-0.17384	
3.40686	-0.4837668	-0.9582904	-0.1742895	
3.40848	-0.4837647	-0.9580056	-0.1747458	
3.4101	-0.4837732	-0.9577181	-0.1752087	
3.41172	-0.4837922	-0.9574278	-0.1756783	
3.41334	-0.4838217	-0.9571349	-0.1761544	
3.41496	-0.4838617	-0.9568392	-0.1766371	
3.41658	-0.4839122	-0.9565408	-0.1771262	
3.4182	-0.4839731	-0.9562397	-0.1776218	
3.41982	-0.4840444	-0.9559358	-0.1781237	
3.42144	-0.4841261	-0.9556292	-0.178632	
3.42306	-0.4842181	-0.9553199	-0.1791465	
3.42468	-0.4843205	-0.9550078	-0.1796672	
3.4263	-0.4844332	-0.9546929	-0.1801941	
3.42792	-0.4845561	-0.9543753	-0.1807272	
3.42954	-0.4846893	-0.9540548	-0.1812662	
3.43116	-0.4848327	-0.9537316	-0.1818113	
3.43278	-0.4849863	-0.9534056	-0.1823623	
3.4344	-0.4851501	-0.9530768	-0.1829192	
3.43602	-0.4853239	-0.9527451	-0.183482	
3.43764	-0.4855079	-0.9524108	-0.1840505	
3.43926	-0.4857019	-0.9520735	-0.1846248	
3.44088	-0.485906	-0.9517334	-0.1852047	
3.4425	-0.48612	-0.9513905	-0.1857903	
3.44412	-0.4863441	-0.9510448	-0.1863814	
3.44574	-0.486578	-0.9506962	-0.186978	
3.44736	-0.4868219	-0.9503447	-0.1875801	
3.44898	-0.4870755	-0.9499904	-0.1881875	
3.4506	-0.487339	-0.9496332	-0.1888003	
3.45222	-0.4876124	-0.9492732	-0.1894184	
3.45384	-0.4878954	-0.9489102	-0.1900417	
3.45546	-0.4881881	-0.9485444	-0.1906702	
3.45708	-0.4884906	-0.9481757	-0.1913037	
3.4587	-0.4888026	-0.947804	-0.1919423	
3.46032	-0.4891242	-0.9474295	-0.1925859	
3.46194	-0.4894554	-0.947052	-0.1932345	
3.46356	-0.4897961	-0.9466715	-0.1938879	
3.46518	-0.4901462	-0.9462882	-0.1945461	
3.4668	-0.4905058	-0.9459019	-0.1952091	
3.46842	-0.4908748	-0.9455127	-0.1958768	
3.47004	-0.4912531	-0.9451205	-0.1965491	
3.47166	-0.4916407	-0.9447253	-0.197226	
3.47328	-0.4920375	-0.9443272	-0.1979074	
3.4749	-0.4924436	-0.9439261	-0.1985933	
3.47652	-0.4928588	-0.943522	-0.1992836	
3.47814	-0.4932831	-0.9431149	-0.1999783	
3.47976	-0.4937165	-0.9427048	-0.2006772	
3.48138	-0.4941589	-0.9422917	-0.2013804	
3.483	-0.4946102	-0.9418756	-0.2020877	
3.48462	-0.4950706	-0.9414564	-0.2027991	
3.48624	-0.4955398	-0.9410343	-0.2035146	
3.48786	-0.4960178	-0.940609	-0.204234	
3.48948	-0.4965046	-0.9401807	-0.2049574	
3.4911	-0.4970001	-0.9397494	-0.2056846	
3.49272	-0.4975043	-0.939315	-0.2064157	
3.49434	-0.4980171	-0.9388775	-0.2071505	
3.49596	-0.4985386	-0.938437	-0.207889	
3.49758	-0.4990685	-0.9379933	-0.2086311	
3.4992	-0.4996069	-0.9375466	-0.2093768	
3.50082	-0.5001537	-0.9370967	-0.210126	
3.50244	-0.5007089	-0.9366438	-0.2108786	
3.50406	-0.5012724	-0.9361877	-0.2116346	
3.50568	-0.5018442	-0.9357285	-0.212394	
3.5073	-0.5024242	-0.9352661	-0.2131566	
3.50892	-0.5030124	-0.9348007	-0.2139224	
3.51054	-0.5036086	-0.9343321	-0.2146914	
3.51216	-0.5042129	-0.9338602	-0.2154634	
3.51378	-0.5048251	-0.9333853	-0.2162385	
3.5154	-0.5054452	-0.9329072	-0.2170165	
3.51702	-0.5060733	-0.9324259	-0.2177974	
3.51864	-0.5067092	-0.9319414	-0.2185812	
3.52026	-0.5073528	-0.9314536	-0.2193678	
3.52188	-0.5080041	-0.9309627	-0.2201571	
3.5235	-0.5086631	-0.9304686	-0.220949	
3.52512	-0.5093297	-0.9299713	-0.2217436	
3.52674	-0.5100037	-0.9294707	-0.2225406	
3.52836	-0.5106853	-0.9289669	-0.2233402	
3.52998	-0.5113742	-0.9284599	-0.2241422	
3.5316	-0.5120705	-0.9279495	-0.2249466	
3.53322	-0.5127741	-0.927436	-0.2257533	
3.53484	-0.5134848	-0.9269192	-0.2265622	
3.53646	-0.5142028	-0.9263991	-0.2273733	
3.53808	-0.5149279	-0.9258757	-0.2281866	
3.5397	-0.5156599	-0.9253489	-0.2290019	
3.54132	-0.516399	-0.924819	-0.2298192	
3.54294	-0.517145	-0.9242857	-0.2306384	
3.54456	-0.5178978	-0.923749	-0.2314596	
3.54618	-0.5186574	-0.9232091	-0.2322826	
3.5478	-0.5194238	-0.9226658	-0.2331074	
3.54942	-0.5201968	-0.9221192	-0.2339339	
3.55104	-0.5209764	-0.9215692	-0.234762	
3.55266	-0.5217625	-0.9210159	-0.2355917	
3.55428	-0.5225551	-0.9204593	-0.236423	
3.5559	-0.5233541	-0.9198992	-0.2372558	
3.55752	-0.5241595	-0.9193358	-0.23809	
3.55914	-0.5249711	-0.9187689	-0.2389256	
3.56076	-0.525789	-0.9181987	-0.2397625	
3.56238	-0.5266129	-0.9176251	-0.2406006	
3.564	-0.527443	-0.917048	-0.24144	
3.56562	-0.5282791	-0.9164676	-0.2422804	
3.56724	-0.5291211	-0.9158837	-0.243122	
3.56886	-0.529969	-0.9152964	-0.2439646	
3.57048	-0.5308227	-0.9147056	-0.2448082	
3.5721	-0.5316821	-0.9141114	-0.2456527	
3.57372	-0.5325473	-0.9135138	-0.246498	
3.57534	-0.5334181	-0.9129127	-0.2473442	
3.57696	-0.5342944	-0.912308	-0.2481911	
3.57858	-0.5351762	-0.9117	-0.2490387	
3.5802	-0.5360634	-0.9110884	-0.249887	
3.58182	-0.5369559	-0.9104733	-0.2507358	
3.58344	-0.5378537	-0.9098548	-0.2515852	
3.58506	-0.5387568	-0.9092327	-0.2524351	
3.58668	-0.5396649	-0.9086071	-0.2532853	
3.5883	-0.5405782	-0.9079779	-0.254136	
3.58992	-0.5414964	-0.9073452	-0.254987	
3.59154	-0.5424196	-0.9067091	-0.2558382	
3.59316	-0.5433477	-0.9060693	-0.2566897	
3.59478	-0.5442805	-0.905426	-0.2575413	
3.5964	-0.5452181	-0.9047791	-0.2583931	
3.59802	-0.5461603	-0.9041286	-0.2592449	
3.59964	-0.5471072	-0.9034746	-0.2600966	
3.60126	-0.5480586	-0.902817	-0.2609484	
3.60288	-0.5490144	-0.9021558	-0.2618002	
3.6045	-0.5499746	-0.9014909	-0.2626517	
3.60612	-0.5509391	-0.9008225	-0.263503	
3.60774	-0.551908	-0.9001505	-0.2643541	
3.60936	-0.5528809	-0.8994748	-0.2652048	
3.61098	-0.553858	-0.8987955	-0.2660552	
3.6126	-0.5548391	-0.8981125	-0.2669052	
3.61422	-0.5558242	-0.8974259	-0.2677548	
3.61584	-0.5568132	-0.8967357	-0.2686038	
3.61746	-0.5578061	-0.8960418	-0.2694524	
3.61908	-0.5588027	-0.8953443	-0.2703003	
3.6207	-0.559803	-0.894643	-0.2711476	
3.62232	-0.5608069	-0.8939381	-0.2719942	
3.62394	-0.5618144	-0.8932294	-0.2728401	
3.62556	-0.5628254	-0.8925171	-0.2736852	
3.62718	-0.5638399	-0.8918011	-0.2745295	
3.6288	-0.5648577	-0.8910814	-0.2753729	
3.63042	-0.5658787	-0.890358	-0.2762154	
3.63204	-0.566903	-0.8896308	-0.277057	
3.63366	-0.5679305	-0.8888999	-0.2778975	
3.63528	-0.568961	-0.8881652	-0.278737	
3.6369	-0.5699945	-0.8874269	-0.2795753	
3.63852	-0.571031	-0.8866847	-0.2804126	
3.64014	-0.5720704	-0.8859388	-0.2812486	
3.64176	-0.5731125	-0.8851892	-0.2820835	
3.64338	-0.5741575	-0.8844358	-0.282917	
3.645	-0.5752051	-0.8836786	-0.2837493	
3.64662	-0.5762553	-0.8829176	-0.2845801	
3.64824	-0.5773081	-0.8821528	-0.2854096	
3.64986	-0.5783632	-0.8813842	-0.2862377	
3.65148	-0.5794209	-0.8806118	-0.2870643	
3.6531	-0.5804809	-0.8798356	-0.2878893	
3.65472	-0.5815431	-0.8790556	-0.2887128	
3.65634	-0.5826076	-0.8782718	-0.2895347	
3.65796	-0.5836741	-0.8774841	-0.290355	
3.65958	-0.5847428	-0.8766926	-0.2911735	
3.6612	-0.5858135	-0.8758972	-0.2919904	
3.66282	-0.5868861	-0.875098	-0.2928055	
3.66444	-0.5879606	-0.874295	-0.2936188	
3.66606	-0.5890369	-0.8734881	-0.2944303	
3.66768	-0.590115	-0.8726773	-0.2952399	
3.6693	-0.5911947	-0.8718626	-0.2960475	
3.67092	-0.5922761	-0.8710442	-0.2968533	
3.67254	-0.593359	-0.8702217	-0.2976571	
3.67416	-0.5944434	-0.8693954	-0.2984588	
3.67578	-0.5955293	-0.8685652	-0.2992585	
3.6774	-0.5966164	-0.8677311	-0.3000562	
3.67902	-0.5977049	-0.8668931	-0.3008517	
3.68064	-0.5987947	-0.8660512	-0.301645	
3.68226	-0.5998856	-0.8652053	-0.3024362	
3.68388	-0.6009776	-0.8643556	-0.3032251	
3.6855	-0.6020707	-0.8635018	-0.3040118	
3.68712	-0.6031647	-0.8626442	-0.3047962	
3.68874	-0.6042597	-0.8617827	-0.3055783	
3.69036	-0.6053556	-0.8609172	-0.306358	
3.69198	-0.6064522	-0.8600476	-0.3071353	
3.6936	-0.6075495	-0.8591742	-0.3079103	
3.69522	-0.6086476	-0.8582968	-0.3086828	
3.69684	-0.6097463	-0.8574155	-0.3094528	
3.69846	-0.6108456	-0.8565301	-0.3102203	
3.70008	-0.6119454	-0.8556408	-0.3109852	
3.7017	-0.6130456	-0.8547475	-0.3117477	
3.70332	-0.6141462	-0.8538502	-0.3125075	
