TimeSlice	Time	Ib Sensor (Tension)	ml Sensor Length
777	0.41958	1.98855	0.0777653
778	0.42012	1.98798	0.0777653
779	0.42066	1.98741	0.0777653
780	0.4212	1.98684	0.0777653
781	0.42174	1.98628	0.0777653
782	0.42228	1.98572	0.0777653
783	0.42282	1.98516	0.0777653
784	0.42336	1.98461	0.0777653
785	0.4239	1.98406	0.0777653
786	0.42444	1.98352	0.0777653
787	0.42498	1.98298	0.0777653
788	0.42552	1.98243	0.0777653
789	0.42606	1.98189	0.0777653
790	0.4266	1.98136	0.0777653
791	0.42714	1.98083	0.0777653
792	0.42768	1.9803	0.0777653
793	0.42822	1.97978	0.0777653
794	0.42876	1.97926	0.0777653
795	0.4293	1.97874	0.0777653
796	0.42984	1.97823	0.0777653
797	0.43038	1.97772	0.0777653
798	0.43092	1.97721	0.0777653
799	0.43146	1.9767	0.0777653
800	0.432	1.9762	0.0777653
801	0.43254	1.9757	0.0777653
802	0.43308	1.97521	0.0777653
803	0.43362	1.97471	0.0777653
804	0.43416	1.97422	0.0777653
805	0.4347	1.97373	0.0777653
806	0.43524	1.97325	0.0777653
807	0.43578	1.97277	0.0777653
808	0.43632	1.97229	0.0777653
809	0.43686	1.97182	0.0777653
810	0.4374	1.97134	0.0777653
811	0.43794	1.97087	0.0777653
812	0.43848	1.9704	0.0777653
813	0.43902	1.96994	0.0777653
814	0.43956	1.96947	0.0777653
815	0.4401	1.96901	0.0777653
816	0.44064	1.96855	0.0777653
817	0.44118	1.9681	0.0777653
818	0.44172	1.96765	0.0777653
819	0.44226	1.9672	0.0777653
820	0.4428	1.96676	0.0777653
821	0.44334	1.96631	0.0777653
822	0.44388	1.96588	0.0777653
823	0.44442	1.96544	0.0777653
824	0.44496	1.965	0.0777653
825	0.4455	1.96457	0.0777652
826	0.44604	1.96413	0.0777652
827	0.44658	1.96371	0.0777652
828	0.44712	1.96328	0.0777652
829	0.44766	1.96286	0.0777652
830	0.4482	1.96244	0.0777652
831	0.44874	1.96203	0.0777652
832	0.44928	1.96161	0.0777652
833	0.44982	1.9612	0.0777652
834	0.45036	1.96079	0.0777652
835	0.4509	1.96038	0.0777652
836	0.45144	1.95998	0.0777652
837	0.45198	1.95958	0.0777652
838	0.45252	1.95918	0.0777652
839	0.45306	1.95878	0.0777652
840	0.4536	1.95838	0.0777652
841	0.45414	1.95799	0.0777652
842	0.45468	1.9576	0.0777652
843	0.45522	1.95721	0.0777652
844	0.45576	1.95681	0.0777652
845	0.4563	1.95642	0.0777652
846	0.45684	1.95604	0.0777652
847	0.45738	1.95566	0.0777652
848	0.45792	1.95529	0.0777652
849	0.45846	1.95491	0.0777652
850	0.459	1.95454	0.0777652
851	0.45954	1.95417	0.0777652
852	0.46008	1.9538	0.0777652
853	0.46062	1.95344	0.0777652
854	0.46116	1.95308	0.0777652
855	0.4617	1.95272	0.0777652
856	0.46224	1.95236	0.0777652
857	0.46278	1.952	0.0777652
858	0.46332	1.95164	0.0777652
859	0.46386	1.95129	0.0777652
860	0.4644	1.95094	0.0777652
861	0.46494	1.95059	0.0777652
862	0.46548	1.95024	0.0777652
863	0.46602	1.9499	0.0777652
864	0.46656	1.94955	0.0777652
865	0.4671	1.94921	0.0777652
866	0.46764	1.94887	0.0777652
867	0.46818	1.94854	0.0777652
868	0.46872	1.9482	0.0777652
869	0.46926	1.94787	0.0777652
870	0.4698	1.94754	0.0777652
871	0.47034	1.94721	0.0777652
872	0.47088	1.94689	0.0777652
873	0.47142	1.94656	0.0777652
874	0.47196	1.94624	0.0777652
875	0.4725	1.94592	0.0777652
876	0.47304	1.9456	0.0777652
877	0.47358	1.94529	0.0777652
878	0.47412	1.94497	0.0777652
879	0.47466	1.94465	0.0777652
880	0.4752	1.94433	0.0777652
881	0.47574	1.94402	0.0777652
882	0.47628	1.94372	0.0777652
883	0.47682	1.94341	0.0777652
884	0.47736	1.94311	0.0777652
885	0.4779	1.9428	0.0777652
886	0.47844	1.9425	0.0777652
887	0.47898	1.94221	0.0777652
888	0.47952	1.94191	0.0777652
889	0.48006	1.94162	0.0777652
890	0.4806	1.94132	0.0777652
891	0.48114	1.94103	0.0777652
892	0.48168	1.94074	0.0777652
893	0.48222	1.94045	0.0777652
894	0.48276	1.94017	0.0777652
895	0.4833	1.93988	0.0777652
896	0.48384	1.9396	0.0777652
897	0.48438	1.93932	0.0777652
898	0.48492	1.93904	0.0777652
899	0.48546	1.93875	0.0777652
900	0.486	1.93847	0.0777652
901	0.48654	1.9382	0.0777652
902	0.48708	1.93792	0.0777652
903	0.48762	1.93765	0.0777652
904	0.48816	1.93738	0.0777652
905	0.4887	1.93712	0.0777652
906	0.48924	1.93685	0.0777652
907	0.48978	1.93658	0.0777652
908	0.49032	1.93632	0.0777652
909	0.49086	1.93606	0.0777652
910	0.4914	1.9358	0.0777652
911	0.49194	1.93554	0.0777652
912	0.49248	1.93528	0.0777652
913	0.49302	1.93503	0.0777652
914	0.49356	1.93478	0.0777652
915	0.4941	1.93452	0.0777652
916	0.49464	1.93427	0.0777652
917	0.49518	1.93402	0.0777652
918	0.49572	1.93377	0.0777652
919	0.49626	1.93353	0.0777652
920	0.4968	1.93328	0.0777652
921	0.49734	1.93304	0.0777652
922	0.49788	1.93279	0.0777652
923	0.49842	1.93255	0.0777652
924	0.49896	1.93231	0.0777652
925	0.4995	1.93207	0.0777652
926	0.50004	1.93184	0.0777652
927	0.50058	1.9316	0.0777652
928	0.50112	1.93137	0.0777652
929	0.50166	1.93114	0.0777652
930	0.5022	1.93091	0.0777652
931	0.50274	1.93068	0.0777652
932	0.50328	1.93045	0.0777652
933	0.50382	1.93022	0.0777652
934	0.50436	1.93	0.0777652
935	0.5049	1.92977	0.0777652
936	0.50544	1.92955	0.0777652
937	0.50598	1.92933	0.0777652
938	0.50652	1.92911	0.0777652
939	0.50706	1.92889	0.0777652
940	0.5076	1.92867	0.0777652
941	0.50814	1.92846	0.0777652
942	0.50868	1.92824	0.0777652
943	0.50922	1.92802	0.0777652
944	0.50976	1.92781	0.0777652
945	0.5103	1.9276	0.0777652
946	0.51084	1.92739	0.0777652
947	0.51138	1.92718	0.0777652
948	0.51192	1.92697	0.0777652
949	0.51246	1.92676	0.0777652
950	0.513	1.92655	0.0777652
951	0.51354	1.92635	0.0777652
952	0.51408	1.92615	0.0777652
953	0.51462	1.92595	0.0777652
954	0.51516	1.92575	0.0777652
955	0.5157	1.92555	0.0777652
956	0.51624	1.92535	0.0777652
957	0.51678	1.92515	0.0777652
958	0.51732	1.92496	0.0777652
959	0.51786	1.92476	0.0777652
960	0.5184	1.92457	0.0777652
961	0.51894	1.92438	0.0777652
962	0.51948	1.92419	0.0777652
963	0.52002	1.924	0.0777652
964	0.52056	1.92381	0.0777652
965	0.5211	1.92362	0.0777652
966	0.52164	1.92344	0.0777652
967	0.52218	1.92325	0.0777652
968	0.52272	1.92307	0.0777652
969	0.52326	1.92289	0.0777652
970	0.5238	1.9227	0.0777652
971	0.52434	1.92252	0.0777652
972	0.52488	1.92234	0.0777652
973	0.52542	1.92216	0.0777652
974	0.52596	1.92198	0.0777652
975	0.5265	1.9218	0.0777652
976	0.52704	1.92163	0.0777652
977	0.52758	1.92146	0.0777652
978	0.52812	1.92128	0.0777652
979	0.52866	1.92111	0.0777652
980	0.5292	1.92094	0.0777652
981	0.52974	1.92077	0.0777652
982	0.53028	1.9206	0.0777652
983	0.53082	1.92043	0.0777652
984	0.53136	1.92026	0.0777652
985	0.5319	1.9201	0.0777652
986	0.53244	1.91993	0.0777652
987	0.53298	1.91977	0.0777652
988	0.53352	1.9196	0.0777652
989	0.53406	1.91944	0.0777652
990	0.5346	1.91928	0.0777652
991	0.53514	1.91912	0.0777652
992	0.53568	1.91896	0.0777652
993	0.53622	1.9188	0.0777652
994	0.53676	1.91865	0.0777652
995	0.5373	1.91849	0.0777652
996	0.53784	1.91833	0.0777652
997	0.53838	1.91818	0.0777652
998	0.53892	1.91802	0.0777652
999	0.53946	1.91787	0.0777652
1000	0.54	1.91772	0.0777652
1001	0.54054	1.91757	0.0777652
1002	0.54108	1.91742	0.0777652
1003	0.54162	1.91727	0.0777652
1004	0.54216	1.91712	0.0777652
1005	0.5427	1.91697	0.0777652
1006	0.54324	1.91683	0.0777652
1007	0.54378	1.91668	0.0777652
1008	0.54432	1.91654	0.0777652
1009	0.54486	1.91639	0.0777652
1010	0.5454	1.91624	0.0777652
1011	0.54594	1.9161	0.0777652
1012	0.54648	1.91596	0.0777652
1013	0.54702	1.91582	0.0777652
1014	0.54756	1.91568	0.0777652
1015	0.5481	1.91554	0.0777652
1016	0.54864	1.9154	0.0777652
1017	0.54918	1.91526	0.0777652
1018	0.54972	1.91513	0.0777652
1019	0.55026	1.91499	0.0777652
1020	0.5508	1.91485	0.0777651
1021	0.55134	1.91471	0.0777651
1022	0.55188	1.91458	0.0777651
1023	0.55242	1.91445	0.0777651
1024	0.55296	1.91432	0.0777651
1025	0.5535	1.91419	0.0777651
1026	0.55404	1.91406	0.0777651
1027	0.55458	1.91393	0.0777651
1028	0.55512	1.9138	0.0777651
1029	0.55566	1.91367	0.0777651
1030	0.5562	1.91354	0.0777651
1031	0.55674	1.91342	0.0777651
1032	0.55728	1.91329	0.0777651
1033	0.55782	1.91317	0.0777651
1034	0.55836	1.91304	0.0777651
1035	0.5589	1.91292	0.0777651
1036	0.55944	1.9128	0.0777651
1037	0.55998	1.91268	0.0777651
1038	0.56052	1.91255	0.0777651
1039	0.56106	1.91243	0.0777651
1040	0.5616	1.91231	0.0777651
1041	0.56214	1.91219	0.0777651
1042	0.56268	1.91208	0.0777651
1043	0.56322	1.91196	0.0777651
1044	0.56376	1.91184	0.0777651
1045	0.5643	1.91173	0.0777651
1046	0.56484	1.91161	0.0777651
1047	0.56538	1.9115	0.0777651
1048	0.56592	1.91138	0.0777651
1049	0.56646	1.91127	0.0777651
1050	0.567	1.91116	0.0777651
1051	0.56754	1.91104	0.0777651
1052	0.56808	1.91093	0.0777651
1053	0.56862	1.91082	0.0777651
1054	0.56916	1.91071	0.0777651
1055	0.5697	1.9106	0.0777651
1056	0.57024	1.91049	0.0777651
1057	0.57078	1.91038	0.0777651
1058	0.57132	1.91027	0.0777651
1059	0.57186	1.91016	0.0777651
1060	0.5724	1.91006	0.0777651
1061	0.57294	1.90995	0.0777651
1062	0.57348	1.90985	0.0777651
1063	0.57402	1.90974	0.0777651
1064	0.57456	1.90964	0.0777651
1065	0.5751	1.90954	0.0777651
1066	0.57564	1.90943	0.0777651
1067	0.57618	1.90933	0.0777651
1068	0.57672	1.90923	0.0777651
1069	0.57726	1.90913	0.0777651
1070	0.5778	1.90902	0.0777651
1071	0.57834	1.90892	0.0777651
1072	0.57888	1.90882	0.0777651
1073	0.57942	1.90872	0.0777651
1074	0.57996	1.90863	0.0777651
1075	0.5805	1.90853	0.0777651
1076	0.58104	1.90843	0.0777651
1077	0.58158	1.90834	0.0777651
1078	0.58212	1.90824	0.0777651
1079	0.58266	1.90815	0.0777651
1080	0.5832	1.90805	0.0777651
1081	0.58374	1.90796	0.0777651
1082	0.58428	1.90787	0.0777651
1083	0.58482	1.90777	0.0777651
1084	0.58536	1.90768	0.0777651
1085	0.5859	1.90759	0.0777651
1086	0.58644	1.9075	0.0777651
1087	0.58698	1.90741	0.0777651
1088	0.58752	1.90732	0.0777651
1089	0.58806	1.90723	0.0777651
1090	0.5886	1.90714	0.0777651
1091	0.58914	1.90705	0.0777651
1092	0.58968	1.90697	0.0777651
1093	0.59022	1.90688	0.0777651
1094	0.59076	1.90679	0.0777651
1095	0.5913	1.90671	0.0777651
1096	0.59184	1.90662	0.0777651
1097	0.59238	1.90653	0.0777651
1098	0.59292	1.90645	0.0777651
1099	0.59346	1.90637	0.0777651
1100	0.594	1.90628	0.0777651
1101	0.59454	1.9062	0.0777651
1102	0.59508	1.90612	0.0777651
1103	0.59562	1.90603	0.0777651
1104	0.59616	1.90595	0.0777651
1105	0.5967	1.90587	0.0777651
1106	0.59724	1.90579	0.0777651
1107	0.59778	1.90571	0.0777651
1108	0.59832	1.90563	0.0777651
1109	0.59886	1.90555	0.0777651
1110	0.5994	1.90547	0.0777651
1111	0.59994	1.90539	0.0777651
1112	0.60048	1.90532	0.0777651
1113	0.60102	1.90524	0.0777651
1114	0.60156	1.90516	0.0777651
1115	0.6021	1.90509	0.0777651
1116	0.60264	1.90501	0.0777651
1117	0.60318	1.90493	0.0777651
1118	0.60372	1.90486	0.0777651
1119	0.60426	1.90478	0.0777651
1120	0.6048	1.90471	0.0777651
1121	0.60534	1.90464	0.0777651
1122	0.60588	1.90456	0.0777651
1123	0.60642	1.90448	0.0777651
1124	0.60696	1.90441	0.0777651
1125	0.6075	1.90434	0.0777651
1126	0.60804	1.90427	0.0777651
1127	0.60858	1.90419	0.0777651
1128	0.60912	1.90412	0.0777651
1129	0.60966	1.90405	0.0777651
1130	0.6102	1.90398	0.0777651
1131	0.61074	1.90391	0.0777651
1132	0.61128	1.90385	0.0777651
1133	0.61182	1.90378	0.0777651
1134	0.61236	1.90371	0.0777651
1135	0.6129	1.90364	0.0777651
1136	0.61344	1.90357	0.0777651
1137	0.61398	1.90351	0.0777651
1138	0.61452	1.90344	0.0777651
1139	0.61506	1.90337	0.0777651
1140	0.6156	1.90331	0.0777651
1141	0.61614	1.90324	0.0777651
1142	0.61668	1.90318	0.0777651
1143	0.61722	1.90311	0.0777651
1144	0.61776	1.90305	0.0777651
1145	0.6183	1.90298	0.0777651
1146	0.61884	1.90292	0.0777651
1147	0.61938	1.90286	0.0777651
1148	0.61992	1.90279	0.0777651
1149	0.62046	1.90273	0.0777651
1150	0.621	1.90267	0.0777651
1151	0.62154	1.90261	0.0777651
1152	0.62208	1.90255	0.0777651
1153	0.62262	1.90249	0.0777651
1154	0.62316	1.90243	0.0777651
1155	0.6237	1.90237	0.0777651
1156	0.62424	1.90231	0.0777651
1157	0.62478	1.90225	0.0777651
1158	0.62532	1.90219	0.0777651
1159	0.62586	1.90213	0.0777651
1160	0.6264	1.90207	0.0777651
1161	0.62694	1.90201	0.0777651
1162	0.62748	1.90195	0.0777651
1163	0.62802	1.9019	0.0777651
1164	0.62856	1.90184	0.0777651
1165	0.6291	1.90178	0.0777651
1166	0.62964	1.90173	0.0777651
1167	0.63018	1.90167	0.0777651
1168	0.63072	1.90161	0.0777651
1169	0.63126	1.90156	0.0777651
1170	0.6318	1.9015	0.0777651
1171	0.63234	1.90145	0.0777651
1172	0.63288	1.90139	0.0777651
1173	0.63342	1.90134	0.0777651
1174	0.63396	1.90129	0.0777651
1175	0.6345	1.90123	0.0777651
1176	0.63504	1.90118	0.0777651
1177	0.63558	1.90113	0.0777651
1178	0.63612	1.90107	0.0777651
1179	0.63666	1.90102	0.0777651
1180	0.6372	1.90097	0.0777651
1181	0.63774	1.90092	0.0777651
1182	0.63828	1.90087	0.0777651
1183	0.63882	1.90082	0.0777651
1184	0.63936	1.90077	0.0777651
1185	0.6399	1.90072	0.0777651
1186	0.64044	1.90067	0.0777651
1187	0.64098	1.90062	0.0777651
1188	0.64152	1.90057	0.0777651
1189	0.64206	1.90052	0.0777651
1190	0.6426	1.90047	0.0777651
1191	0.64314	1.90042	0.0777651
1192	0.64368	1.90037	0.0777651
1193	0.64422	1.90032	0.0777651
1194	0.64476	1.90027	0.0777651
1195	0.6453	1.90023	0.0777651
1196	0.64584	1.90018	0.0777651
1197	0.64638	1.90013	0.0777651
1198	0.64692	1.90009	0.0777651
1199	0.64746	1.90004	0.0777651
1200	0.648	1.89999	0.0777651
1201	0.64854	1.89995	0.0777651
1202	0.64908	1.8999	0.0777651
1203	0.64962	1.89986	0.0777651
1204	0.65016	1.89981	0.0777651
1205	0.6507	1.89977	0.0777651
1206	0.65124	1.89972	0.0777651
1207	0.65178	1.89968	0.0777651
1208	0.65232	1.89964	0.0777651
1209	0.65286	1.89959	0.0777651
1210	0.6534	1.89955	0.0777651
1211	0.65394	1.89951	0.0777651
1212	0.65448	1.89946	0.0777651
1213	0.65502	1.89942	0.0777651
1214	0.65556	1.89938	0.0777651
1215	0.6561	1.89934	0.0777651
1216	0.65664	1.89929	0.0777651
1217	0.65718	1.89925	0.0777651
1218	0.65772	1.89921	0.0777651
1219	0.65826	1.89917	0.0777651
1220	0.6588	1.89913	0.0777651
1221	0.65934	1.89909	0.0777651
1222	0.65988	1.89905	0.0777651
1223	0.66042	1.89901	0.0777651
1224	0.66096	1.89897	0.0777651
1225	0.6615	1.89893	0.0777651
1226	0.66204	1.89889	0.0777651
1227	0.66258	1.89885	0.0777651
1228	0.66312	1.89881	0.0777651
1229	0.66366	1.89877	0.0777651
1230	0.6642	1.89873	0.0777651
1231	0.66474	1.89869	0.0777651
1232	0.66528	1.89864	0.0777651
1233	0.66582	1.8986	0.0777651
1234	0.66636	1.89857	0.0777651
1235	0.6669	1.89853	0.0777651
1236	0.66744	1.89849	0.0777651
1237	0.66798	1.89845	0.0777651
1238	0.66852	1.89842	0.0777651
1239	0.66906	1.89838	0.0777651
1240	0.6696	1.89835	0.0777651
1241	0.67014	1.89831	0.0777651
1242	0.67068	1.89827	0.0777651
1243	0.67122	1.89824	0.0777651
1244	0.67176	1.8982	0.0777651
1245	0.6723	1.89817	0.0777651
1246	0.67284	1.89813	0.0777651
1247	0.67338	1.8981	0.0777651
1248	0.67392	1.89806	0.0777651
1249	0.67446	1.89803	0.0777651
1250	0.675	1.89799	0.0777651
1251	0.67554	1.89796	0.0777651
1252	0.67608	1.89793	0.0777651
1253	0.67662	1.89789	0.0777651
1254	0.67716	1.89786	0.0777651
1255	0.6777	1.89783	0.0777651
1256	0.67824	1.89779	0.0777651
1257	0.67878	1.89776	0.0777651
1258	0.67932	1.89773	0.0777651
1259	0.67986	1.8977	0.0777651
1260	0.6804	1.89766	0.0777651
1261	0.68094	1.89763	0.0777651
1262	0.68148	1.8976	0.0777651
1263	0.68202	1.89757	0.0777651
1264	0.68256	1.89754	0.0777651
1265	0.6831	1.89751	0.0777651
1266	0.68364	1.89747	0.0777651
1267	0.68418	1.89744	0.0777651
1268	0.68472	1.89741	0.0777651
1269	0.68526	1.89738	0.0777651
1270	0.6858	1.89735	0.0777651
1271	0.68634	1.89732	0.0777651
1272	0.68688	1.89729	0.0777651
1273	0.68742	1.89726	0.0777651
1274	0.68796	1.89723	0.0777651
1275	0.6885	1.8972	0.0777651
1276	0.68904	1.89717	0.0777651
1277	0.68958	1.89714	0.0777651
1278	0.69012	1.89711	0.0777651
1279	0.69066	1.89708	0.0777651
1280	0.6912	1.89705	0.0777651
1281	0.69174	1.89702	0.0777651
1282	0.69228	1.89699	0.0777651
1283	0.69282	1.89697	0.0777651
1284	0.69336	1.89694	0.0777651
1285	0.6939	1.89691	0.0777651
1286	0.69444	1.89688	0.0777651
1287	0.69498	1.89686	0.0777651
1288	0.69552	1.89683	0.0777651
1289	0.69606	1.8968	0.0777651
1290	0.6966	1.89678	0.0777651
1291	0.69714	1.89675	0.0777651
1292	0.69768	1.89672	0.0777651
1293	0.69822	1.8967	0.0777651
1294	0.69876	1.89667	0.0777651
1295	0.6993	1.89664	0.0777651
1296	0.69984	1.89662	0.0777651
1297	0.70038	1.89659	0.0777651
1298	0.70092	1.89657	0.0777651
1299	0.70146	1.89654	0.0777651
1300	0.702	1.89652	0.0777651
1301	0.70254	1.89649	0.0777651
1302	0.70308	1.89647	0.0777651
1303	0.70362	1.89644	0.0777651
1304	0.70416	1.89642	0.0777651
1305	0.7047	1.89639	0.0777651
1306	0.70524	1.89637	0.0777651
1307	0.70578	1.89634	0.0777651
1308	0.70632	1.89632	0.0777651
1309	0.70686	1.89629	0.0777651
1310	0.7074	1.89627	0.0777651
1311	0.70794	1.89625	0.0777651
1312	0.70848	1.89622	0.0777651
1313	0.70902	1.8962	0.0777651
1314	0.70956	1.89618	0.0777651
1315	0.7101	1.89615	0.0777651
1316	0.71064	1.89613	0.0777651
1317	0.71118	1.89611	0.0777651
1318	0.71172	1.89609	0.0777651
1319	0.71226	1.89606	0.0777651
1320	0.7128	1.89604	0.0777651
1321	0.71334	1.89602	0.0777651
1322	0.71388	1.896	0.0777651
1323	0.71442	1.89597	0.0777651
1324	0.71496	1.89595	0.0777651
1325	0.7155	1.89593	0.0777651
1326	0.71604	1.89591	0.0777651
1327	0.71658	1.89589	0.0777651
1328	0.71712	1.89587	0.0777651
1329	0.71766	1.89584	0.0777651
1330	0.7182	1.89582	0.0777651
1331	0.71874	1.8958	0.0777651
1332	0.71928	1.89578	0.0777651
1333	0.71982	1.89576	0.0777651
1334	0.72036	1.89574	0.0777651
1335	0.7209	1.89572	0.0777651
1336	0.72144	1.8957	0.0777651
1337	0.72198	1.89568	0.0777651
1338	0.72252	1.89566	0.0777651
1339	0.72306	1.89564	0.0777651
1340	0.7236	1.89562	0.0777651
1341	0.72414	1.8956	0.0777651
1342	0.72468	1.89558	0.0777651
1343	0.72522	1.89556	0.0777651
1344	0.72576	1.89554	0.0777651
1345	0.7263	1.89552	0.0777651
1346	0.72684	1.8955	0.0777651
1347	0.72738	1.89548	0.0777651
1348	0.72792	1.89546	0.0777651
1349	0.72846	1.89544	0.0777651
1350	0.729	1.89542	0.0777651
1351	0.72954	1.89541	0.0777651
1352	0.73008	1.89539	0.0777651
1353	0.73062	1.89537	0.0777651
1354	0.73116	1.89535	0.0777651
1355	0.7317	1.89533	0.0777651
1356	0.73224	1.89531	0.0777651
1357	0.73278	1.8953	0.0777651
1358	0.73332	1.89528	0.0777651
1359	0.73386	1.89526	0.0777651
1360	0.7344	1.89524	0.0777651
1361	0.73494	1.89523	0.0777651
1362	0.73548	1.89521	0.0777651
1363	0.73602	1.89519	0.0777651
1364	0.73656	1.89517	0.0777651
1365	0.7371	1.89516	0.0777651
1366	0.73764	1.89514	0.0777651
1367	0.73818	1.89512	0.0777651
1368	0.73872	1.89511	0.0777651
1369	0.73926	1.89509	0.0777651
1370	0.7398	1.89507	0.0777651
1371	0.74034	1.89506	0.0777651
1372	0.74088	1.89504	0.0777651
1373	0.74142	1.89502	0.0777651
1374	0.74196	1.89501	0.0777651
1375	0.7425	1.89499	0.0777651
1376	0.74304	1.89497	0.0777651
1377	0.74358	1.89496	0.0777651
1378	0.74412	1.89494	0.0777651
1379	0.74466	1.89493	0.0777651
1380	0.7452	1.89491	0.0777651
1381	0.74574	1.89489	0.0777651
1382	0.74628	1.89488	0.0777651
1383	0.74682	1.89486	0.0777651
1384	0.74736	1.89485	0.0777651
1385	0.7479	1.89483	0.0777651
1386	0.74844	1.89482	0.0777651
1387	0.74898	1.8948	0.0777651
1388	0.74952	1.89479	0.0777651
1389	0.75006	1.89477	0.0777651
1390	0.7506	1.89476	0.0777651
1391	0.75114	1.89474	0.0777651
1392	0.75168	1.89473	0.0777651
1393	0.75222	1.89471	0.0777651
1394	0.75276	1.8947	0.0777651
1395	0.7533	1.89469	0.0777651
1396	0.75384	1.89467	0.0777651
1397	0.75438	1.89466	0.0777651
1398	0.75492	1.89464	0.0777651
1399	0.75546	1.89463	0.0777651
1400	0.756	1.89462	0.0777651
1401	0.75654	1.8946	0.0777651
1402	0.75708	1.89459	0.0777651
1403	0.75762	1.89457	0.0777651
1404	0.75816	1.89456	0.0777651
1405	0.7587	1.89455	0.0777651
1406	0.75924	1.89453	0.0777651
1407	0.75978	1.89452	0.0777651
1408	0.76032	1.89451	0.0777651
1409	0.76086	1.89449	0.0777651
1410	0.7614	1.89448	0.0777651
1411	0.76194	1.89447	0.0777651
1412	0.76248	1.89445	0.0777651
1413	0.76302	1.89444	0.0777651
1414	0.76356	1.89443	0.0777651
1415	0.7641	1.89442	0.0777651
1416	0.76464	1.8944	0.0777651
1417	0.76518	1.89439	0.0777651
1418	0.76572	1.89438	0.0777651
1419	0.76626	1.89437	0.0777651
1420	0.7668	1.89435	0.0777651
1421	0.76734	1.89434	0.0777651
1422	0.76788	1.89433	0.0777651
1423	0.76842	1.89432	0.0777651
1424	0.76896	1.8943	0.0777651
1425	0.7695	1.89429	0.0777651
1426	0.77004	1.89428	0.0777651
1427	0.77058	1.89427	0.0777651
1428	0.77112	1.89426	0.0777651
1429	0.77166	1.89425	0.0777651
1430	0.7722	1.89423	0.0777651
1431	0.77274	1.89422	0.0777651
1432	0.77328	1.89421	0.0777651
1433	0.77382	1.8942	0.0777651
1434	0.77436	1.89419	0.0777651
1435	0.7749	1.89418	0.0777651
1436	0.77544	1.89417	0.0777651
1437	0.77598	1.89415	0.0777651
1438	0.77652	1.89414	0.0777651
1439	0.77706	1.89413	0.0777651
1440	0.7776	1.89412	0.0777651
1441	0.77814	1.89411	0.0777651
1442	0.77868	1.8941	0.0777651
1443	0.77922	1.89409	0.0777651
1444	0.77976	1.89408	0.0777651
1445	0.7803	1.89407	0.0777651
1446	0.78084	1.89406	0.0777651
1447	0.78138	1.89405	0.0777651
1448	0.78192	1.89403	0.0777651
1449	0.78246	1.89402	0.0777651
1450	0.783	1.89401	0.0777651
1451	0.78354	1.894	0.0777651
1452	0.78408	1.89399	0.0777651
1453	0.78462	1.89398	0.0777651
1454	0.78516	1.89397	0.0777651
1455	0.7857	1.89396	0.0777651
1456	0.78624	1.89395	0.0777651
1457	0.78678	1.89394	0.0777651
1458	0.78732	1.89393	0.0777651
1459	0.78786	1.89392	0.0777651
1460	0.7884	1.89391	0.0777651
1461	0.78894	1.8939	0.0777651
1462	0.78948	1.89389	0.0777651
1463	0.79002	1.89389	0.0777651
1464	0.79056	1.89388	0.0777651
1465	0.7911	1.89387	0.0777651
1466	0.79164	1.89386	0.0777651
1467	0.79218	1.89385	0.0777651
1468	0.79272	1.89384	0.0777651
1469	0.79326	1.89383	0.0777651
1470	0.7938	1.89382	0.0777651
1471	0.79434	1.89381	0.0777651
1472	0.79488	1.8938	0.0777651
1473	0.79542	1.89379	0.0777651
1474	0.79596	1.89378	0.0777651
1475	0.7965	1.89377	0.0777651
1476	0.79704	1.89377	0.0777651
1477	0.79758	1.89376	0.0777651
1478	0.79812	1.89375	0.0777651
1479	0.79866	1.89374	0.0777651
1480	0.7992	1.89373	0.0777651
1481	0.79974	1.89372	0.0777651
1482	0.80028	1.89371	0.0777651
1483	0.80082	1.8937	0.0777651
1484	0.80136	1.8937	0.0777651
1485	0.8019	1.89369	0.0777651
1486	0.80244	1.89368	0.0777651
1487	0.80298	1.89367	0.0777651
1488	0.80352	1.89366	0.0777651
1489	0.80406	1.89366	0.0777651
1490	0.8046	1.89365	0.0777651
1491	0.80514	1.89364	0.0777651
1492	0.80568	1.89363	0.0777651
1493	0.80622	1.89362	0.0777651
1494	0.80676	1.89361	0.0777651
1495	0.8073	1.89361	0.0777651
1496	0.80784	1.8936	0.0777651
1497	0.80838	1.89359	0.0777651
1498	0.80892	1.89358	0.0777651
1499	0.80946	1.89358	0.0777651
1500	0.81	1.89357	0.0777651
1501	0.81054	1.89356	0.0777651
1502	0.81108	1.89355	0.0777651
1503	0.81162	1.89354	0.0777651
