TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
2678	1.44612	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2679	1.44666	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2680	1.4472	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2681	1.44774	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2682	1.44828	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2683	1.44882	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2684	1.44936	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2685	1.4499	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2686	1.45044	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2687	1.45098	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2688	1.45152	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2689	1.45206	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2690	1.4526	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2691	1.45314	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2692	1.45368	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2693	1.45422	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2694	1.45476	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2695	1.4553	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2696	1.45584	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2697	1.45638	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2698	1.45692	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2699	1.45746	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2700	1.458	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2701	1.45854	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2702	1.45908	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2703	1.45962	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2704	1.46016	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2705	1.4607	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2706	1.46124	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2707	1.46178	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2708	1.46232	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2709	1.46286	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2710	1.4634	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2711	1.46394	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2712	1.46448	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2713	1.46502	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2714	1.46556	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2715	1.4661	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2716	1.46664	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2717	1.46718	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2718	1.46772	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2719	1.46826	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2720	1.4688	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2721	1.46934	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2722	1.46988	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2723	1.47042	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2724	1.47096	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2725	1.4715	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2726	1.47204	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2727	1.47258	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2728	1.47312	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2729	1.47366	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2730	1.4742	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2731	1.47474	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2732	1.47528	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2733	1.47582	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2734	1.47636	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2735	1.4769	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2736	1.47744	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2737	1.47798	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2738	1.47852	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2739	1.47906	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2740	1.4796	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2741	1.48014	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2742	1.48068	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2743	1.48122	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2744	1.48176	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2745	1.4823	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2746	1.48284	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2747	1.48338	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2748	1.48392	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2749	1.48446	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2750	1.485	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2751	1.48554	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2752	1.48608	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2753	1.48662	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2754	1.48716	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2755	1.4877	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2756	1.48824	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2757	1.48878	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2758	1.48932	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2759	1.48986	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2760	1.4904	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2761	1.49094	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2762	1.49148	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2763	1.49202	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2764	1.49256	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2765	1.4931	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2766	1.49364	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2767	1.49418	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2768	1.49472	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2769	1.49526	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2770	1.4958	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2771	1.49634	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2772	1.49688	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2773	1.49742	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2774	1.49796	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2775	1.4985	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2776	1.49904	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2777	1.49958	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2778	1.50012	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2779	1.50066	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2780	1.5012	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2781	1.50174	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2782	1.50228	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2783	1.50282	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2784	1.50336	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2785	1.5039	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2786	1.50444	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2787	1.50498	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2788	1.50552	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2789	1.50606	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2790	1.5066	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2791	1.50714	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2792	1.50768	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2793	1.50822	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2794	1.50876	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2795	1.5093	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2796	1.50984	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2797	1.51038	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2798	1.51092	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2799	1.51146	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2800	1.512	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2801	1.51254	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2802	1.51308	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2803	1.51362	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2804	1.51416	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2805	1.5147	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2806	1.51524	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2807	1.51578	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2808	1.51632	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2809	1.51686	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2810	1.5174	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2811	1.51794	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2812	1.51848	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2813	1.51902	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2814	1.51956	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2815	1.5201	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2816	1.52064	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2817	1.52118	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2818	1.52172	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2819	1.52226	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2820	1.5228	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2821	1.52334	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2822	1.52388	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2823	1.52442	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2824	1.52496	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2825	1.5255	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2826	1.52604	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2827	1.52658	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2828	1.52712	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2829	1.52766	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2830	1.5282	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
2831	1.52874	3.31442e-005	7.95787e-005	0.000120266	0.0740935	0.129839	3.37708e-008	0.000179781	3.11445e-005	0.0400003	0.0360367	0.0295834
