TimeSlice	Time	neur1	neur10	neur11	neur12	neur13	neur14	neur15	neur16	neur17	neur18	neur19	neur2	neur20	neur21	neur22	neur23	neur24	neur25	neur26	neur27	neur28	neur29	neur3	neur30	neur31	neur32	neur33	neur34	neur35	neur36	neur37	neur38	neur4	neur5	neur6	neur7	neur8	neur9
12618	2.5236	-0.0599826	-0.0599977	-0.0600088	-0.0499742	-0.0599522	-0.059997	-0.0599998	-0.0520002	-0.0599918	-0.0537728	-0.060028	-0.0511803	-0.0600098	-0.0600167	-0.0547532	-0.0600253	-0.0600138	-0.0568905	-0.0600052	-0.060017	-0.0528508	-0.0599789	-0.0517653	-0.06	-0.060007	-0.0599955	-0.0599998	-0.06	-0.06	-0.0546261	-0.0600093	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479603	-0.06
12621	2.5242	-0.0599826	-0.0599977	-0.0600096	-0.0499743	-0.0599522	-0.0599972	-0.0599998	-0.0520004	-0.059992	-0.053773	-0.0600284	-0.0511806	-0.0600099	-0.0600169	-0.0547533	-0.0600255	-0.060014	-0.0568907	-0.0600055	-0.0600173	-0.0528509	-0.0599789	-0.0517655	-0.06	-0.0600076	-0.0599957	-0.0599998	-0.06	-0.06	-0.0546263	-0.0600101	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479604	-0.06
12624	2.5248	-0.0599826	-0.0599977	-0.0600104	-0.0499745	-0.0599522	-0.0599974	-0.0599998	-0.0520006	-0.0599923	-0.0537732	-0.0600287	-0.0511809	-0.06001	-0.0600172	-0.0547534	-0.0600258	-0.0600143	-0.056891	-0.0600059	-0.0600175	-0.0528511	-0.059979	-0.0517657	-0.06	-0.0600081	-0.0599959	-0.0599998	-0.06	-0.06	-0.0546266	-0.0600109	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479604	-0.06
12627	2.5254	-0.0599826	-0.0599977	-0.0600112	-0.0499746	-0.0599522	-0.0599976	-0.0599998	-0.0520008	-0.0599925	-0.0537733	-0.0600291	-0.0511812	-0.0600102	-0.0600174	-0.0547536	-0.060026	-0.0600145	-0.0568912	-0.0600062	-0.0600177	-0.0528512	-0.059979	-0.0517659	-0.06	-0.0600087	-0.0599961	-0.0599998	-0.06	-0.06	-0.0546268	-0.0600118	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479604	-0.06
12630	2.526	-0.0599826	-0.0599977	-0.060012	-0.0499748	-0.0599522	-0.0599978	-0.0599998	-0.052001	-0.0599927	-0.0537735	-0.0600294	-0.0511815	-0.0600103	-0.0600176	-0.0547537	-0.0600263	-0.0600148	-0.0568914	-0.0600065	-0.0600179	-0.0528514	-0.059979	-0.0517662	-0.06	-0.0600093	-0.0599963	-0.0599998	-0.06	-0.06	-0.054627	-0.0600126	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479605	-0.06
12633	2.5266	-0.0599826	-0.0599977	-0.0600128	-0.0499749	-0.0599522	-0.059998	-0.0599998	-0.0520012	-0.0599929	-0.0537736	-0.0600298	-0.0511819	-0.0600104	-0.0600178	-0.0547539	-0.0600265	-0.060015	-0.0568916	-0.0600068	-0.0600182	-0.0528515	-0.059979	-0.0517664	-0.06	-0.0600098	-0.0599965	-0.0599998	-0.06	-0.06	-0.0546272	-0.0600134	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479605	-0.06
12636	2.5272	-0.0599826	-0.0599977	-0.0600137	-0.049975	-0.0599522	-0.0599982	-0.0599998	-0.0520013	-0.0599931	-0.0537738	-0.0600301	-0.0511822	-0.0600105	-0.060018	-0.054754	-0.0600268	-0.0600153	-0.0568918	-0.0600071	-0.0600184	-0.0528517	-0.059979	-0.0517666	-0.06	-0.0600104	-0.0599967	-0.0599998	-0.06	-0.06	-0.0546274	-0.0600142	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479605	-0.06
12639	2.5278	-0.0599826	-0.0599977	-0.0600145	-0.0499752	-0.0599522	-0.0599984	-0.0599998	-0.0520015	-0.0599933	-0.0537739	-0.0600304	-0.0511825	-0.0600107	-0.0600182	-0.0547542	-0.060027	-0.0600155	-0.056892	-0.0600074	-0.0600186	-0.0528518	-0.0599791	-0.0517668	-0.06	-0.0600109	-0.0599969	-0.0599998	-0.06	-0.06	-0.0546276	-0.060015	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479606	-0.06
12642	2.5284	-0.0599826	-0.0599977	-0.0600153	-0.0499753	-0.0599522	-0.0599986	-0.0599998	-0.0520017	-0.0599936	-0.0537741	-0.0600308	-0.0511828	-0.0600108	-0.0600184	-0.0547543	-0.0600273	-0.0600158	-0.0568923	-0.0600078	-0.0600188	-0.052852	-0.0599791	-0.051767	-0.06	-0.0600115	-0.0599972	-0.0599998	-0.06	-0.06	-0.0546278	-0.0600159	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479606	-0.06
12645	2.529	-0.0599826	-0.0599977	-0.0600161	-0.0499755	-0.0599522	-0.0599988	-0.0599998	-0.0520019	-0.0599938	-0.0537742	-0.0600311	-0.0511831	-0.0600109	-0.0600186	-0.0547545	-0.0600275	-0.060016	-0.0568925	-0.0600081	-0.0600191	-0.0528522	-0.0599791	-0.0517673	-0.06	-0.0600121	-0.0599974	-0.0599998	-0.06	-0.06	-0.0546281	-0.0600167	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479606	-0.06
12648	2.5296	-0.0599826	-0.0599977	-0.0600169	-0.0499756	-0.0599522	-0.059999	-0.0599998	-0.0520021	-0.059994	-0.0537744	-0.0600314	-0.0511834	-0.060011	-0.0600188	-0.0547546	-0.0600277	-0.0600163	-0.0568927	-0.0600084	-0.0600193	-0.0528523	-0.0599792	-0.0517675	-0.06	-0.0600126	-0.0599976	-0.0599998	-0.06	-0.06	-0.0546283	-0.0600175	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479607	-0.06
12651	2.5302	-0.0599826	-0.0599977	-0.0600177	-0.0499758	-0.0599522	-0.0599992	-0.0599998	-0.0520023	-0.0599942	-0.0537745	-0.0600317	-0.0511837	-0.0600111	-0.060019	-0.0547548	-0.060028	-0.0600165	-0.0568929	-0.0600087	-0.0600195	-0.0528525	-0.0599792	-0.0517677	-0.06	-0.0600132	-0.0599978	-0.0599998	-0.06	-0.06	-0.0546285	-0.0600183	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479607	-0.06
12654	2.5308	-0.0599826	-0.0599977	-0.0600185	-0.0499759	-0.0599522	-0.0599994	-0.0599998	-0.0520025	-0.0599944	-0.0537746	-0.060032	-0.051184	-0.0600113	-0.0600192	-0.0547549	-0.0600282	-0.0600167	-0.0568931	-0.060009	-0.0600197	-0.0528526	-0.0599792	-0.0517679	-0.06	-0.0600138	-0.059998	-0.0599998	-0.06	-0.06	-0.0546287	-0.0600191	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479607	-0.06
12657	2.5314	-0.0599826	-0.0599977	-0.0600193	-0.0499761	-0.0599522	-0.0599996	-0.0599998	-0.0520027	-0.0599946	-0.0537748	-0.0600324	-0.0511843	-0.0600114	-0.0600194	-0.054755	-0.0600284	-0.060017	-0.0568934	-0.0600093	-0.06002	-0.0528528	-0.0599792	-0.0517681	-0.06	-0.0600143	-0.0599982	-0.0599998	-0.06	-0.06	-0.0546289	-0.06002	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479608	-0.06
12660	2.532	-0.0599827	-0.0599977	-0.0600201	-0.0499762	-0.0599522	-0.0599998	-0.0599998	-0.0520029	-0.0599949	-0.0537749	-0.0600327	-0.0511846	-0.0600115	-0.0600196	-0.0547552	-0.0600286	-0.0600172	-0.0568936	-0.0600096	-0.0600202	-0.0528529	-0.0599793	-0.0517684	-0.06	-0.0600149	-0.0599984	-0.0599998	-0.06	-0.06	-0.0546292	-0.0600208	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479608	-0.06
12663	2.5326	-0.0599827	-0.0599977	-0.0600209	-0.0499764	-0.0599522	-0.06	-0.0599998	-0.0520031	-0.0599951	-0.0537751	-0.060033	-0.0511849	-0.0600116	-0.0600198	-0.0547553	-0.0600288	-0.0600175	-0.0568938	-0.0600099	-0.0600204	-0.0528531	-0.0599793	-0.0517686	-0.06	-0.0600155	-0.0599986	-0.0599998	-0.06	-0.06	-0.0546294	-0.0600216	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479608	-0.06
12666	2.5332	-0.0599827	-0.0599977	-0.0600218	-0.0499765	-0.0599522	-0.0600002	-0.0599998	-0.0520032	-0.0599953	-0.0537752	-0.0600333	-0.0511851	-0.0600117	-0.06002	-0.0547555	-0.0600291	-0.0600177	-0.056894	-0.0600103	-0.0600206	-0.0528532	-0.0599793	-0.0517688	-0.06	-0.060016	-0.0599988	-0.0599998	-0.06	-0.06	-0.0546296	-0.0600224	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479609	-0.06
12669	2.5338	-0.0599827	-0.0599977	-0.0600226	-0.0499767	-0.0599522	-0.0600004	-0.0599998	-0.0520034	-0.0599955	-0.0537753	-0.0600336	-0.0511854	-0.0600118	-0.0600202	-0.0547556	-0.0600293	-0.0600179	-0.0568942	-0.0600106	-0.0600208	-0.0528534	-0.0599794	-0.051769	-0.06	-0.0600166	-0.059999	-0.0599998	-0.06	-0.06	-0.0546298	-0.0600232	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479609	-0.06
12672	2.5344	-0.0599827	-0.0599977	-0.0600234	-0.0499768	-0.0599522	-0.0600006	-0.0599998	-0.0520036	-0.0599957	-0.0537754	-0.0600339	-0.0511857	-0.0600119	-0.0600204	-0.0547558	-0.0600295	-0.0600182	-0.0568944	-0.0600109	-0.060021	-0.0528535	-0.0599794	-0.0517692	-0.06	-0.0600171	-0.0599992	-0.0599998	-0.06	-0.06	-0.05463	-0.060024	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047961	-0.06
12675	2.535	-0.0599827	-0.0599977	-0.0600242	-0.049977	-0.0599522	-0.0600007	-0.0599998	-0.0520038	-0.0599959	-0.0537756	-0.0600342	-0.051186	-0.060012	-0.0600206	-0.0547559	-0.0600297	-0.0600184	-0.0568947	-0.0600112	-0.0600213	-0.0528537	-0.0599795	-0.0517695	-0.06	-0.0600177	-0.0599995	-0.0599998	-0.06	-0.06	-0.0546303	-0.0600249	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047961	-0.06
12678	2.5356	-0.0599827	-0.0599977	-0.060025	-0.0499771	-0.0599522	-0.0600009	-0.0599998	-0.052004	-0.0599962	-0.0537757	-0.0600345	-0.0511863	-0.0600121	-0.0600208	-0.0547561	-0.0600299	-0.0600186	-0.0568949	-0.0600115	-0.0600215	-0.0528538	-0.0599795	-0.0517697	-0.06	-0.0600183	-0.0599997	-0.0599998	-0.06	-0.06	-0.0546305	-0.0600257	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047961	-0.06
12681	2.5362	-0.0599827	-0.0599977	-0.0600258	-0.0499773	-0.0599522	-0.0600011	-0.0599998	-0.0520042	-0.0599964	-0.0537758	-0.0600348	-0.0511866	-0.0600122	-0.0600209	-0.0547562	-0.0600301	-0.0600189	-0.0568951	-0.0600118	-0.0600217	-0.052854	-0.0599795	-0.0517699	-0.06	-0.0600188	-0.0599999	-0.0599998	-0.06	-0.06	-0.0546307	-0.0600265	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479611	-0.06
12684	2.5368	-0.0599827	-0.0599977	-0.0600266	-0.0499774	-0.0599522	-0.0600013	-0.0599998	-0.0520044	-0.0599966	-0.0537759	-0.0600351	-0.0511869	-0.0600123	-0.0600211	-0.0547564	-0.0600303	-0.0600191	-0.0568953	-0.0600121	-0.0600219	-0.0528541	-0.0599796	-0.0517702	-0.06	-0.0600194	-0.0600001	-0.0599998	-0.06	-0.06	-0.0546309	-0.0600273	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479611	-0.06
12687	2.5374	-0.0599827	-0.0599977	-0.0600274	-0.0499776	-0.0599522	-0.0600015	-0.0599998	-0.0520046	-0.0599968	-0.0537761	-0.0600354	-0.0511871	-0.0600124	-0.0600213	-0.0547565	-0.0600305	-0.0600193	-0.0568955	-0.0600124	-0.0600221	-0.0528543	-0.0599796	-0.0517704	-0.06	-0.06002	-0.0600003	-0.0599998	-0.06	-0.06	-0.0546312	-0.0600281	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479612	-0.06
12690	2.538	-0.0599827	-0.0599977	-0.0600282	-0.0499777	-0.0599522	-0.0600017	-0.0599998	-0.0520048	-0.059997	-0.0537762	-0.0600357	-0.0511874	-0.0600125	-0.0600215	-0.0547567	-0.0600307	-0.0600196	-0.0568957	-0.0600127	-0.0600223	-0.0528544	-0.0599797	-0.0517706	-0.06	-0.0600205	-0.0600005	-0.0599998	-0.06	-0.06	-0.0546314	-0.0600289	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479612	-0.06
12693	2.5386	-0.0599827	-0.0599977	-0.060029	-0.0499779	-0.0599522	-0.0600019	-0.0599998	-0.052005	-0.0599972	-0.0537763	-0.0600359	-0.0511877	-0.0600126	-0.0600217	-0.0547568	-0.0600309	-0.0600198	-0.056896	-0.060013	-0.0600225	-0.0528546	-0.0599797	-0.0517708	-0.06	-0.0600211	-0.0600007	-0.0599998	-0.06	-0.06	-0.0546316	-0.0600297	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479613	-0.06
12696	2.5392	-0.0599827	-0.0599977	-0.0600298	-0.0499781	-0.0599522	-0.0600021	-0.0599998	-0.0520051	-0.0599975	-0.0537764	-0.0600362	-0.051188	-0.0600127	-0.0600218	-0.054757	-0.0600311	-0.06002	-0.0568962	-0.0600133	-0.0600227	-0.0528547	-0.0599798	-0.0517711	-0.06	-0.0600216	-0.0600009	-0.0599998	-0.06	-0.06	-0.0546318	-0.0600305	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479613	-0.06
12699	2.5398	-0.0599827	-0.0599977	-0.0600306	-0.0499782	-0.0599522	-0.0600023	-0.0599998	-0.0520053	-0.0599977	-0.0537765	-0.0600365	-0.0511882	-0.0600127	-0.060022	-0.0547571	-0.0600313	-0.0600202	-0.0568964	-0.0600136	-0.0600229	-0.0528549	-0.0599798	-0.0517713	-0.06	-0.0600222	-0.0600011	-0.0599998	-0.06	-0.06	-0.0546321	-0.0600313	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479614	-0.06
12702	2.5404	-0.0599827	-0.0599977	-0.0600314	-0.0499784	-0.0599522	-0.0600025	-0.0599998	-0.0520055	-0.0599979	-0.0537766	-0.0600368	-0.0511885	-0.0600128	-0.0600222	-0.0547573	-0.0600314	-0.0600205	-0.0568966	-0.060014	-0.0600231	-0.052855	-0.0599798	-0.0517715	-0.06	-0.0600227	-0.0600013	-0.0599998	-0.06	-0.06	-0.0546323	-0.0600321	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479614	-0.06
12705	2.541	-0.0599827	-0.0599977	-0.0600322	-0.0499785	-0.0599522	-0.0600027	-0.0599998	-0.0520057	-0.0599981	-0.0537767	-0.060037	-0.0511888	-0.0600129	-0.0600224	-0.0547574	-0.0600316	-0.0600207	-0.0568968	-0.0600143	-0.0600233	-0.0528552	-0.0599799	-0.0517718	-0.06	-0.0600233	-0.0600016	-0.0599998	-0.06	-0.06	-0.0546325	-0.060033	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479614	-0.06
12708	2.5416	-0.0599827	-0.0599977	-0.060033	-0.0499787	-0.0599522	-0.0600029	-0.0599998	-0.0520059	-0.0599983	-0.0537768	-0.0600373	-0.051189	-0.060013	-0.0600225	-0.0547576	-0.0600318	-0.0600209	-0.056897	-0.0600146	-0.0600235	-0.0528553	-0.0599799	-0.051772	-0.06	-0.0600239	-0.0600018	-0.0599998	-0.06	-0.06	-0.0546328	-0.0600338	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479615	-0.06
12711	2.5422	-0.0599827	-0.0599977	-0.0600338	-0.0499789	-0.0599522	-0.0600031	-0.0599998	-0.0520061	-0.0599985	-0.0537769	-0.0600376	-0.0511893	-0.0600131	-0.0600227	-0.0547577	-0.060032	-0.0600211	-0.0568973	-0.0600149	-0.0600237	-0.0528555	-0.05998	-0.0517722	-0.06	-0.0600244	-0.060002	-0.0599998	-0.06	-0.06	-0.054633	-0.0600346	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479615	-0.06
12714	2.5428	-0.0599827	-0.0599977	-0.0600346	-0.049979	-0.0599522	-0.0600033	-0.0599998	-0.0520063	-0.0599988	-0.053777	-0.0600378	-0.0511895	-0.0600131	-0.0600229	-0.0547579	-0.0600321	-0.0600214	-0.0568975	-0.0600152	-0.0600239	-0.0528556	-0.05998	-0.0517724	-0.06	-0.060025	-0.0600022	-0.0599998	-0.06	-0.06	-0.0546332	-0.0600354	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479616	-0.06
12717	2.5434	-0.0599827	-0.0599977	-0.0600354	-0.0499792	-0.0599522	-0.0600035	-0.0599998	-0.0520065	-0.059999	-0.0537771	-0.0600381	-0.0511898	-0.0600132	-0.060023	-0.054758	-0.0600323	-0.0600216	-0.0568977	-0.0600155	-0.0600241	-0.0528558	-0.0599801	-0.0517727	-0.06	-0.0600255	-0.0600024	-0.0599998	-0.06	-0.06	-0.0546334	-0.0600361	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479616	-0.06
12720	2.544	-0.0599827	-0.0599977	-0.0600361	-0.0499793	-0.0599522	-0.0600037	-0.0599998	-0.0520067	-0.0599992	-0.0537772	-0.0600383	-0.0511901	-0.0600133	-0.0600232	-0.0547582	-0.0600325	-0.0600218	-0.0568979	-0.0600158	-0.0600243	-0.0528559	-0.0599801	-0.0517729	-0.06	-0.0600261	-0.0600026	-0.0599998	-0.06	-0.06	-0.0546337	-0.0600369	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479617	-0.06
12723	2.5446	-0.0599827	-0.0599977	-0.0600369	-0.0499795	-0.0599522	-0.0600039	-0.0599998	-0.0520068	-0.0599994	-0.0537773	-0.0600386	-0.0511903	-0.0600134	-0.0600233	-0.0547583	-0.0600326	-0.060022	-0.0568981	-0.0600161	-0.0600245	-0.0528561	-0.0599802	-0.0517731	-0.06	-0.0600266	-0.0600028	-0.0599998	-0.06	-0.06	-0.0546339	-0.0600377	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479617	-0.06
12726	2.5452	-0.0599827	-0.0599977	-0.0600377	-0.0499797	-0.0599522	-0.0600041	-0.0599998	-0.052007	-0.0599996	-0.0537774	-0.0600388	-0.0511906	-0.0600134	-0.0600235	-0.0547585	-0.0600328	-0.0600222	-0.0568983	-0.0600163	-0.0600247	-0.0528562	-0.0599802	-0.0517734	-0.06	-0.0600272	-0.060003	-0.0599998	-0.06	-0.06	-0.0546341	-0.0600385	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479618	-0.06
12729	2.5458	-0.0599827	-0.0599977	-0.0600385	-0.0499798	-0.0599522	-0.0600042	-0.0599998	-0.0520072	-0.0599998	-0.0537775	-0.0600391	-0.0511908	-0.0600135	-0.0600237	-0.0547586	-0.0600329	-0.0600224	-0.0568985	-0.0600166	-0.0600249	-0.0528564	-0.0599803	-0.0517736	-0.06	-0.0600277	-0.0600032	-0.0599998	-0.06	-0.06	-0.0546344	-0.0600393	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479618	-0.06
12732	2.5464	-0.0599827	-0.0599977	-0.0600393	-0.04998	-0.0599522	-0.0600044	-0.0599998	-0.0520074	-0.06	-0.0537776	-0.0600393	-0.0511911	-0.0600136	-0.0600238	-0.0547587	-0.0600331	-0.0600226	-0.0568988	-0.0600169	-0.0600251	-0.0528565	-0.0599804	-0.0517738	-0.06	-0.0600283	-0.0600034	-0.0599998	-0.06	-0.06	-0.0546346	-0.0600401	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479619	-0.06
12735	2.547	-0.0599827	-0.0599977	-0.0600401	-0.0499802	-0.0599522	-0.0600046	-0.0599998	-0.0520076	-0.0600003	-0.0537776	-0.0600395	-0.0511913	-0.0600136	-0.060024	-0.0547589	-0.0600333	-0.0600229	-0.056899	-0.0600172	-0.0600253	-0.0528566	-0.0599804	-0.0517741	-0.06	-0.0600288	-0.0600036	-0.0599998	-0.06	-0.06	-0.0546348	-0.0600409	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479619	-0.06
12738	2.5476	-0.0599827	-0.0599977	-0.0600408	-0.0499803	-0.0599522	-0.0600048	-0.0599998	-0.0520078	-0.0600005	-0.0537777	-0.0600398	-0.0511915	-0.0600137	-0.0600241	-0.054759	-0.0600334	-0.0600231	-0.0568992	-0.0600175	-0.0600255	-0.0528568	-0.0599805	-0.0517743	-0.06	-0.0600294	-0.0600039	-0.0599998	-0.06	-0.06	-0.0546351	-0.0600417	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047962	-0.06
12741	2.5482	-0.0599827	-0.0599977	-0.0600416	-0.0499805	-0.0599522	-0.060005	-0.0599998	-0.052008	-0.0600007	-0.0537778	-0.06004	-0.0511918	-0.0600137	-0.0600243	-0.0547592	-0.0600335	-0.0600233	-0.0568994	-0.0600178	-0.0600257	-0.0528569	-0.0599805	-0.0517746	-0.06	-0.0600299	-0.0600041	-0.0599998	-0.06	-0.06	-0.0546353	-0.0600425	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047962	-0.06
12744	2.5488	-0.0599827	-0.0599977	-0.0600424	-0.0499807	-0.0599522	-0.0600052	-0.0599998	-0.0520081	-0.0600009	-0.0537779	-0.0600402	-0.051192	-0.0600138	-0.0600244	-0.0547593	-0.0600337	-0.0600235	-0.0568996	-0.0600181	-0.0600259	-0.0528571	-0.0599806	-0.0517748	-0.06	-0.0600305	-0.0600043	-0.0599998	-0.06	-0.06	-0.0546355	-0.0600432	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479621	-0.06
12747	2.5494	-0.0599827	-0.0599977	-0.0600432	-0.0499809	-0.0599522	-0.0600054	-0.0599998	-0.0520083	-0.0600011	-0.053778	-0.0600404	-0.0511923	-0.0600138	-0.0600245	-0.0547595	-0.0600338	-0.0600237	-0.0568998	-0.0600184	-0.0600261	-0.0528572	-0.0599806	-0.051775	-0.06	-0.060031	-0.0600045	-0.0599998	-0.06	-0.06	-0.0546358	-0.060044	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479621	-0.06
12750	2.55	-0.0599827	-0.0599977	-0.0600439	-0.049981	-0.0599522	-0.0600056	-0.0599998	-0.0520085	-0.0600013	-0.053778	-0.0600406	-0.0511925	-0.0600139	-0.0600247	-0.0547596	-0.060034	-0.0600239	-0.0569	-0.0600187	-0.0600262	-0.0528574	-0.0599807	-0.0517753	-0.06	-0.0600316	-0.0600047	-0.0599998	-0.06	-0.06	-0.054636	-0.0600448	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479622	-0.06
12753	2.5506	-0.0599827	-0.0599977	-0.0600447	-0.0499812	-0.0599522	-0.0600058	-0.0599998	-0.0520087	-0.0600015	-0.0537781	-0.0600409	-0.0511927	-0.0600139	-0.0600248	-0.0547598	-0.0600341	-0.0600241	-0.0569002	-0.060019	-0.0600264	-0.0528575	-0.0599808	-0.0517755	-0.06	-0.0600321	-0.0600049	-0.0599998	-0.06	-0.06	-0.0546362	-0.0600456	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479622	-0.06
12756	2.5512	-0.0599827	-0.0599977	-0.0600455	-0.0499814	-0.0599522	-0.060006	-0.0599998	-0.0520089	-0.0600017	-0.0537782	-0.0600411	-0.051193	-0.060014	-0.060025	-0.0547599	-0.0600342	-0.0600243	-0.0569004	-0.0600193	-0.0600266	-0.0528576	-0.0599808	-0.0517757	-0.06	-0.0600327	-0.0600051	-0.0599998	-0.06	-0.06	-0.0546365	-0.0600463	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479623	-0.06
12759	2.5518	-0.0599827	-0.0599977	-0.0600462	-0.0499815	-0.0599522	-0.0600062	-0.0599998	-0.0520091	-0.060002	-0.0537782	-0.0600413	-0.0511932	-0.060014	-0.0600251	-0.0547601	-0.0600343	-0.0600245	-0.0569006	-0.0600195	-0.0600268	-0.0528578	-0.0599809	-0.051776	-0.06	-0.0600332	-0.0600053	-0.0599998	-0.06	-0.06	-0.0546367	-0.0600471	-0.0599998	-0.0599959	-0.0599962	-0.0599998	-0.0599958	-0.0479623	-0.06
12762	2.5524	-0.0599827	-0.0599977	-0.060047	-0.0499817	-0.0599522	-0.0600063	-0.0599998	-0.0520093	-0.0600022	-0.0537783	-0.0600415	-0.0511934	-0.0600141	-0.0600252	-0.0547602	-0.0600345	-0.0600247	-0.0569009	-0.0600198	-0.060027	-0.0528579	-0.059981	-0.0517762	-0.06	-0.0600337	-0.0600055	-0.0599998	-0.06	-0.06	-0.0546369	-0.0600479	-0.0599998	-0.0599959	-0.0599962	-0.0599998	-0.0599958	-0.0479624	-0.06
12765	2.553	-0.0599827	-0.0599977	-0.0600477	-0.0499819	-0.0599522	-0.0600065	-0.0599998	-0.0520094	-0.0600024	-0.0537784	-0.0600417	-0.0511936	-0.0600141	-0.0600254	-0.0547604	-0.0600346	-0.0600249	-0.0569011	-0.0600201	-0.0600271	-0.0528581	-0.059981	-0.0517764	-0.06	-0.0600343	-0.0600057	-0.0599998	-0.06	-0.06	-0.0546372	-0.0600486	-0.0599998	-0.0599959	-0.0599962	-0.0599998	-0.0599958	-0.0479624	-0.06
12768	2.5536	-0.0599827	-0.0599977	-0.0600485	-0.0499821	-0.0599522	-0.0600067	-0.0599998	-0.0520096	-0.0600026	-0.0537784	-0.0600419	-0.0511938	-0.0600142	-0.0600255	-0.0547605	-0.0600347	-0.0600251	-0.0569013	-0.0600204	-0.0600273	-0.0528582	-0.0599811	-0.0517767	-0.06	-0.0600348	-0.0600059	-0.0599998	-0.06	-0.06	-0.0546374	-0.0600494	-0.0599998	-0.0599959	-0.0599962	-0.0599998	-0.0599958	-0.0479625	-0.06
12771	2.5542	-0.0599827	-0.0599977	-0.0600492	-0.0499822	-0.0599522	-0.0600069	-0.0599998	-0.0520098	-0.0600028	-0.0537785	-0.0600421	-0.0511941	-0.0600142	-0.0600256	-0.0547607	-0.0600348	-0.0600253	-0.0569015	-0.0600207	-0.0600275	-0.0528583	-0.0599812	-0.0517769	-0.06	-0.0600353	-0.0600061	-0.0599998	-0.06	-0.06	-0.0546376	-0.0600501	-0.0599998	-0.0599959	-0.0599962	-0.0599998	-0.0599958	-0.0479626	-0.06
