TimeSlice	Time	neur39	neur40	neur41	neur42	neur43	neur44
1952	0.3904	-0.0581981	-0.0554598	-0.0596969	-0.0544719	-0.0578255	-0.059864
1953	0.3906	-0.0581906	-0.0554617	-0.0596974	-0.0544754	-0.057831	-0.0598637
1954	0.3908	-0.058183	-0.0554636	-0.0596979	-0.054479	-0.0578366	-0.0598634
1955	0.391	-0.0581754	-0.0554655	-0.0596984	-0.0544825	-0.0578421	-0.0598631
1956	0.3912	-0.0581678	-0.0554674	-0.0596989	-0.0544861	-0.0578476	-0.0598628
1957	0.3914	-0.0581602	-0.0554693	-0.0596994	-0.0544896	-0.0578531	-0.0598624
1958	0.3916	-0.0581526	-0.0554712	-0.0596999	-0.0544931	-0.0578587	-0.0598621
1959	0.3918	-0.0581449	-0.0554731	-0.0597004	-0.0544966	-0.0578642	-0.0598618
1960	0.392	-0.0581373	-0.055475	-0.0597009	-0.0545001	-0.0578697	-0.0598615
1961	0.3922	-0.0581296	-0.0554769	-0.0597014	-0.0545037	-0.0578752	-0.0598612
1962	0.3924	-0.0581219	-0.0554788	-0.0597019	-0.0545072	-0.0578807	-0.0598608
1963	0.3926	-0.0581142	-0.0554808	-0.0597024	-0.0545106	-0.0578862	-0.0598605
1964	0.3928	-0.0581064	-0.0554827	-0.0597029	-0.0545141	-0.0578917	-0.0598602
1965	0.393	-0.0580987	-0.0554847	-0.0597034	-0.0545176	-0.0578972	-0.0598599
1966	0.3932	-0.0580909	-0.0554866	-0.0597039	-0.0545211	-0.0579027	-0.0598596
1967	0.3934	-0.0580832	-0.0554886	-0.0597044	-0.0545246	-0.0579082	-0.0598593
1968	0.3936	-0.0580754	-0.0554905	-0.0597049	-0.054528	-0.0579137	-0.059859
1969	0.3938	-0.0580676	-0.0554925	-0.0597054	-0.0545315	-0.0579192	-0.0598587
1970	0.394	-0.0580597	-0.0554944	-0.0597058	-0.0545349	-0.0579247	-0.0598584
1971	0.3942	-0.0580519	-0.0554964	-0.0597063	-0.0545384	-0.0579302	-0.0598581
1972	0.3944	-0.058044	-0.0554984	-0.0597068	-0.0545418	-0.0579357	-0.0598578
1973	0.3946	-0.0580362	-0.0555004	-0.0597073	-0.0545452	-0.0579411	-0.0598575
1974	0.3948	-0.0580283	-0.0555023	-0.0597078	-0.0545487	-0.0579466	-0.0598572
1975	0.395	-0.0580204	-0.0555043	-0.0597083	-0.0545521	-0.0579521	-0.0598569
1976	0.3952	-0.0580124	-0.0555063	-0.0597088	-0.0545555	-0.0579576	-0.0598566
1977	0.3954	-0.0580045	-0.0555083	-0.0597093	-0.0545589	-0.057963	-0.0598563
1978	0.3956	-0.0579966	-0.0555103	-0.0597098	-0.0545623	-0.0579685	-0.059856
1979	0.3958	-0.0579886	-0.0555124	-0.0597103	-0.0545657	-0.057974	-0.0598557
1980	0.396	-0.0579806	-0.0555144	-0.0597107	-0.054569	-0.0579794	-0.0598554
1981	0.3962	-0.0579726	-0.0555164	-0.0597112	-0.0545724	-0.0579849	-0.0598551
1982	0.3964	-0.0579646	-0.0555184	-0.0597117	-0.0545758	-0.0579903	-0.0598548
1983	0.3966	-0.0579565	-0.0555205	-0.0597122	-0.0545791	-0.0579958	-0.0598545
1984	0.3968	-0.0579485	-0.0555225	-0.0597127	-0.0545825	-0.0580012	-0.0598542
1985	0.397	-0.0579404	-0.0555245	-0.0597132	-0.0545858	-0.0580067	-0.0598539
1986	0.3972	-0.0579324	-0.0555266	-0.0597137	-0.0545892	-0.0580121	-0.0598536
1987	0.3974	-0.0579243	-0.0555286	-0.0597142	-0.0545925	-0.0580176	-0.0598534
1988	0.3976	-0.0579161	-0.0555307	-0.0597147	-0.0545959	-0.058023	-0.0598531
1989	0.3978	-0.057908	-0.0555327	-0.0597151	-0.0545992	-0.0580284	-0.0598528
1990	0.398	-0.0578999	-0.0555348	-0.0597156	-0.0546025	-0.0580339	-0.0598525
1991	0.3982	-0.0578917	-0.0555369	-0.0597161	-0.0546058	-0.0580393	-0.0598522
1992	0.3984	-0.0578835	-0.055539	-0.0597166	-0.0546091	-0.0580447	-0.0598519
1993	0.3986	-0.0578754	-0.055541	-0.0597171	-0.0546124	-0.0580501	-0.0598517
1994	0.3988	-0.0578672	-0.0555431	-0.0597176	-0.0546157	-0.0580556	-0.0598514
1995	0.399	-0.0578589	-0.0555452	-0.0597181	-0.054619	-0.058061	-0.0598511
1996	0.3992	-0.0578507	-0.0555473	-0.0597185	-0.0546222	-0.0580664	-0.0598508
1997	0.3994	-0.0578424	-0.0555494	-0.059719	-0.0546255	-0.0580718	-0.0598506
1998	0.3996	-0.0578342	-0.0555515	-0.0597195	-0.0546288	-0.0580772	-0.0598503
1999	0.3998	-0.0578259	-0.0555537	-0.05972	-0.054632	-0.0580826	-0.05985
2000	0.4	-0.0578176	-0.0555558	-0.0597205	-0.0546353	-0.058088	-0.0598498
2001	0.4002	-0.0578093	-0.0555579	-0.059721	-0.0546385	-0.0580934	-0.0598495
2002	0.4004	-0.057801	-0.05556	-0.0597215	-0.0546417	-0.0580988	-0.0598492
2003	0.4006	-0.0577926	-0.0555622	-0.0597219	-0.0546449	-0.0581042	-0.059849
2004	0.4008	-0.0577843	-0.0555643	-0.0597224	-0.0546482	-0.0581096	-0.0598487
2005	0.401	-0.0577759	-0.0555664	-0.0597229	-0.0546514	-0.058115	-0.0598485
2006	0.4012	-0.0577675	-0.0555686	-0.0597234	-0.0546546	-0.0581203	-0.0598482
2007	0.4014	-0.0577591	-0.0555707	-0.0597239	-0.0546578	-0.0581257	-0.0598479
2008	0.4016	-0.0577507	-0.0555729	-0.0597243	-0.054661	-0.0581311	-0.0598477
2009	0.4018	-0.0577422	-0.0555751	-0.0597248	-0.0546641	-0.0581364	-0.0598474
2010	0.402	-0.0577338	-0.0555772	-0.0597253	-0.0546673	-0.0581418	-0.0598472
2011	0.4022	-0.0577253	-0.0555794	-0.0597258	-0.0546705	-0.0581472	-0.0598469
2012	0.4024	-0.0577168	-0.0555816	-0.0597263	-0.0546736	-0.0581525	-0.0598467
2013	0.4026	-0.0577083	-0.0555838	-0.0597268	-0.0546768	-0.0581579	-0.0598464
2014	0.4028	-0.0576998	-0.055586	-0.0597272	-0.05468	-0.0581632	-0.0598462
2015	0.403	-0.0576913	-0.0555882	-0.0597277	-0.0546831	-0.0581686	-0.0598459
2016	0.4032	-0.0576828	-0.0555904	-0.0597282	-0.0546862	-0.0581739	-0.0598457
2017	0.4034	-0.0576742	-0.0555926	-0.0597287	-0.0546894	-0.0581793	-0.0598454
2018	0.4036	-0.0576656	-0.0555948	-0.0597292	-0.0546925	-0.0581846	-0.0598452
2019	0.4038	-0.0576571	-0.055597	-0.0597296	-0.0546956	-0.0581899	-0.059845
2020	0.404	-0.0576485	-0.0555992	-0.0597301	-0.0546987	-0.0581953	-0.0598447
2021	0.4042	-0.0576398	-0.0556015	-0.0597306	-0.0547018	-0.0582006	-0.0598445
2022	0.4044	-0.0576312	-0.0556037	-0.0597311	-0.0547049	-0.0582059	-0.0598442
2023	0.4046	-0.0576226	-0.0556059	-0.0597316	-0.054708	-0.0582112	-0.059844
2024	0.4048	-0.0576139	-0.0556082	-0.059732	-0.054711	-0.0582165	-0.0598438
2025	0.405	-0.0576052	-0.0556104	-0.0597325	-0.0547141	-0.0582218	-0.0598435
2026	0.4052	-0.0575966	-0.0556127	-0.059733	-0.0547172	-0.0582271	-0.0598433
2027	0.4054	-0.0575879	-0.0556149	-0.0597335	-0.0547202	-0.0582324	-0.0598431
2028	0.4056	-0.0575791	-0.0556172	-0.0597339	-0.0547233	-0.0582377	-0.0598428
2029	0.4058	-0.0575704	-0.0556195	-0.0597344	-0.0547263	-0.058243	-0.0598426
2030	0.406	-0.0575617	-0.0556217	-0.0597349	-0.0547293	-0.0582483	-0.0598424
2031	0.4062	-0.0575529	-0.055624	-0.0597354	-0.0547324	-0.0582536	-0.0598422
2032	0.4064	-0.0575441	-0.0556263	-0.0597359	-0.0547354	-0.0582589	-0.059842
2033	0.4066	-0.0575353	-0.0556286	-0.0597363	-0.0547384	-0.0582642	-0.0598417
2034	0.4068	-0.0575265	-0.0556309	-0.0597368	-0.0547414	-0.0582694	-0.0598415
2035	0.407	-0.0575177	-0.0556332	-0.0597373	-0.0547444	-0.0582747	-0.0598413
2036	0.4072	-0.0575089	-0.0556355	-0.0597378	-0.0547474	-0.05828	-0.0598411
2037	0.4074	-0.0575	-0.0556378	-0.0597382	-0.0547504	-0.0582852	-0.0598409
2038	0.4076	-0.0574912	-0.0556401	-0.0597387	-0.0547534	-0.0582905	-0.0598407
2039	0.4078	-0.0574823	-0.0556424	-0.0597392	-0.0547563	-0.0582957	-0.0598404
2040	0.408	-0.0574734	-0.0556448	-0.0597397	-0.0547593	-0.058301	-0.0598402
2041	0.4082	-0.0574645	-0.0556471	-0.0597401	-0.0547622	-0.0583062	-0.05984
2042	0.4084	-0.0574556	-0.0556494	-0.0597406	-0.0547652	-0.0583115	-0.0598398
2043	0.4086	-0.0574467	-0.0556518	-0.0597411	-0.0547681	-0.0583167	-0.0598396
2044	0.4088	-0.0574377	-0.0556541	-0.0597416	-0.0547711	-0.0583219	-0.0598394
2045	0.409	-0.0574288	-0.0556565	-0.059742	-0.054774	-0.0583271	-0.0598392
2046	0.4092	-0.0574198	-0.0556588	-0.0597425	-0.0547769	-0.0583324	-0.059839
2047	0.4094	-0.0574108	-0.0556612	-0.059743	-0.0547798	-0.0583376	-0.0598388
2048	0.4096	-0.0574018	-0.0556635	-0.0597435	-0.0547827	-0.0583428	-0.0598386
2049	0.4098	-0.0573928	-0.0556659	-0.0597439	-0.0547856	-0.058348	-0.0598384
2050	0.41	-0.0573838	-0.0556683	-0.0597444	-0.0547885	-0.0583532	-0.0598382
2051	0.4102	-0.0573747	-0.0556707	-0.0597449	-0.0547914	-0.0583584	-0.059838
2052	0.4104	-0.0573657	-0.0556731	-0.0597453	-0.0547943	-0.0583636	-0.0598378
2053	0.4106	-0.0573566	-0.0556755	-0.0597458	-0.0547971	-0.0583688	-0.0598376
2054	0.4108	-0.0573475	-0.0556779	-0.0597463	-0.0548	-0.058374	-0.0598375
2055	0.411	-0.0573385	-0.0556803	-0.0597468	-0.0548028	-0.0583792	-0.0598373
2056	0.4112	-0.0573293	-0.0556827	-0.0597472	-0.0548057	-0.0583843	-0.0598371
2057	0.4114	-0.0573202	-0.0556851	-0.0597477	-0.0548085	-0.0583895	-0.0598369
2058	0.4116	-0.0573111	-0.0556875	-0.0597482	-0.0548114	-0.0583947	-0.0598367
2059	0.4118	-0.0573019	-0.0556899	-0.0597487	-0.0548142	-0.0583998	-0.0598365
2060	0.412	-0.0572928	-0.0556924	-0.0597491	-0.054817	-0.058405	-0.0598364
2061	0.4122	-0.0572836	-0.0556948	-0.0597496	-0.0548198	-0.0584101	-0.0598362
2062	0.4124	-0.0572744	-0.0556972	-0.0597501	-0.0548226	-0.0584153	-0.059836
2063	0.4126	-0.0572652	-0.0556997	-0.0597505	-0.0548254	-0.0584204	-0.0598358
2064	0.4128	-0.057256	-0.0557021	-0.059751	-0.0548282	-0.0584256	-0.0598357
2065	0.413	-0.0572468	-0.0557046	-0.0597515	-0.054831	-0.0584307	-0.0598355
2066	0.4132	-0.0572375	-0.055707	-0.0597519	-0.0548338	-0.0584358	-0.0598353
2067	0.4134	-0.0572283	-0.0557095	-0.0597524	-0.0548365	-0.058441	-0.0598352
2068	0.4136	-0.057219	-0.055712	-0.0597529	-0.0548393	-0.0584461	-0.059835
2069	0.4138	-0.0572097	-0.0557145	-0.0597534	-0.054842	-0.0584512	-0.0598348
2070	0.414	-0.0572004	-0.0557169	-0.0597538	-0.0548448	-0.0584563	-0.0598347
2071	0.4142	-0.0571911	-0.0557194	-0.0597543	-0.0548475	-0.0584614	-0.0598345
2072	0.4144	-0.0571818	-0.0557219	-0.0597548	-0.0548503	-0.0584665	-0.0598343
2073	0.4146	-0.0571725	-0.0557244	-0.0597552	-0.054853	-0.0584716	-0.0598342
2074	0.4148	-0.0571631	-0.0557269	-0.0597557	-0.0548557	-0.0584767	-0.059834
2075	0.415	-0.0571538	-0.0557294	-0.0597562	-0.0548584	-0.0584818	-0.0598339
2076	0.4152	-0.0571444	-0.0557319	-0.0597566	-0.0548611	-0.0584869	-0.0598337
2077	0.4154	-0.057135	-0.0557345	-0.0597571	-0.0548638	-0.0584919	-0.0598336
2078	0.4156	-0.0571256	-0.055737	-0.0597576	-0.0548665	-0.058497	-0.0598334
2079	0.4158	-0.0571162	-0.0557395	-0.059758	-0.0548692	-0.0585021	-0.0598333
2080	0.416	-0.0571068	-0.0557421	-0.0597585	-0.0548718	-0.0585071	-0.0598331
2081	0.4162	-0.0570974	-0.0557446	-0.059759	-0.0548745	-0.0585122	-0.059833
2082	0.4164	-0.0570879	-0.0557471	-0.0597594	-0.0548772	-0.0585172	-0.0598328
2083	0.4166	-0.0570785	-0.0557497	-0.0597599	-0.0548798	-0.0585223	-0.0598327
2084	0.4168	-0.057069	-0.0557522	-0.0597604	-0.0548825	-0.0585273	-0.0598326
2085	0.417	-0.0570595	-0.0557548	-0.0597608	-0.0548851	-0.0585324	-0.0598324
2086	0.4172	-0.05705	-0.0557574	-0.0597613	-0.0548877	-0.0585374	-0.0598323
2087	0.4174	-0.0570405	-0.0557599	-0.0597618	-0.0548904	-0.0585424	-0.0598321
2088	0.4176	-0.057031	-0.0557625	-0.0597622	-0.054893	-0.0585474	-0.059832
2089	0.4178	-0.0570215	-0.0557651	-0.0597627	-0.0548956	-0.0585525	-0.0598319
2090	0.418	-0.0570119	-0.0557677	-0.0597632	-0.0548982	-0.0585575	-0.0598317
2091	0.4182	-0.0570024	-0.0557703	-0.0597636	-0.0549008	-0.0585625	-0.0598316
2092	0.4184	-0.0569928	-0.0557729	-0.0597641	-0.0549034	-0.0585675	-0.0598315
2093	0.4186	-0.0569832	-0.0557755	-0.0597646	-0.0549059	-0.0585725	-0.0598314
2094	0.4188	-0.0569736	-0.0557781	-0.059765	-0.0549085	-0.0585774	-0.0598312
2095	0.419	-0.056964	-0.0557807	-0.0597655	-0.0549111	-0.0585824	-0.0598311
2096	0.4192	-0.0569544	-0.0557833	-0.0597659	-0.0549136	-0.0585874	-0.059831
2097	0.4194	-0.0569448	-0.0557859	-0.0597664	-0.0549162	-0.0585924	-0.0598309
2098	0.4196	-0.0569352	-0.0557886	-0.0597669	-0.0549187	-0.0585973	-0.0598308
2099	0.4198	-0.0569255	-0.0557912	-0.0597673	-0.0549213	-0.0586023	-0.0598307
2100	0.42	-0.0569159	-0.0557938	-0.0597678	-0.0549238	-0.0586073	-0.0598305
2101	0.4202	-0.0569062	-0.0557965	-0.0597683	-0.0549263	-0.0586122	-0.0598304
2102	0.4204	-0.0568965	-0.0557991	-0.0597687	-0.0549289	-0.0586171	-0.0598303
2103	0.4206	-0.0568868	-0.0558018	-0.0597692	-0.0549314	-0.0586221	-0.0598302
2104	0.4208	-0.0568771	-0.0558044	-0.0597697	-0.0549339	-0.058627	-0.0598301
2105	0.421	-0.0568674	-0.0558071	-0.0597701	-0.0549364	-0.0586319	-0.05983
2106	0.4212	-0.0568576	-0.0558098	-0.0597706	-0.0549389	-0.0586369	-0.0598299
2107	0.4214	-0.0568479	-0.0558124	-0.059771	-0.0549413	-0.0586418	-0.0598298
2108	0.4216	-0.0568382	-0.0558151	-0.0597715	-0.0549438	-0.0586467	-0.0598297
2109	0.4218	-0.0568284	-0.0558178	-0.059772	-0.0549463	-0.0586516	-0.0598296
2110	0.422	-0.0568186	-0.0558205	-0.0597724	-0.0549487	-0.0586565	-0.0598295
2111	0.4222	-0.0568088	-0.0558232	-0.0597729	-0.0549512	-0.0586614	-0.0598294
2112	0.4224	-0.056799	-0.0558259	-0.0597734	-0.0549536	-0.0586663	-0.0598293
2113	0.4226	-0.0567892	-0.0558286	-0.0597738	-0.0549561	-0.0586712	-0.0598292
2114	0.4228	-0.0567794	-0.0558313	-0.0597743	-0.0549585	-0.058676	-0.0598291
2115	0.423	-0.0567696	-0.055834	-0.0597747	-0.0549609	-0.0586809	-0.059829
2116	0.4232	-0.0567598	-0.0558367	-0.0597752	-0.0549634	-0.0586858	-0.059829
2117	0.4234	-0.0567499	-0.0558395	-0.0597757	-0.0549658	-0.0586906	-0.0598289
2118	0.4236	-0.05674	-0.0558422	-0.0597761	-0.0549682	-0.0586955	-0.0598288
2119	0.4238	-0.0567302	-0.0558449	-0.0597766	-0.0549706	-0.0587003	-0.0598287
2120	0.424	-0.0567203	-0.0558477	-0.059777	-0.054973	-0.0587052	-0.0598286
2121	0.4242	-0.0567104	-0.0558504	-0.0597775	-0.0549753	-0.05871	-0.0598286
2122	0.4244	-0.0567005	-0.0558532	-0.059778	-0.0549777	-0.0587149	-0.0598285
2123	0.4246	-0.0566906	-0.0558559	-0.0597784	-0.0549801	-0.0587197	-0.0598284
2124	0.4248	-0.0566807	-0.0558587	-0.0597789	-0.0549825	-0.0587245	-0.0598283
2125	0.425	-0.0566707	-0.0558614	-0.0597793	-0.0549848	-0.0587293	-0.0598283
2126	0.4252	-0.0566608	-0.0558642	-0.0597798	-0.0549872	-0.0587341	-0.0598282
2127	0.4254	-0.0566508	-0.055867	-0.0597803	-0.0549895	-0.0587389	-0.0598281
2128	0.4256	-0.0566409	-0.0558698	-0.0597807	-0.0549918	-0.0587437	-0.0598281
2129	0.4258	-0.0566309	-0.0558726	-0.0597812	-0.0549942	-0.0587485	-0.059828
2130	0.426	-0.0566209	-0.0558754	-0.0597816	-0.0549965	-0.0587533	-0.0598279
2131	0.4262	-0.0566109	-0.0558782	-0.0597821	-0.0549988	-0.0587581	-0.0598279
2132	0.4264	-0.0566009	-0.055881	-0.0597825	-0.0550011	-0.0587628	-0.0598278
2133	0.4266	-0.0565909	-0.0558838	-0.059783	-0.0550034	-0.0587676	-0.0598278
2134	0.4268	-0.0565809	-0.0558866	-0.0597835	-0.0550057	-0.0587724	-0.0598277
2135	0.427	-0.0565708	-0.0558894	-0.0597839	-0.055008	-0.0587771	-0.0598277
2136	0.4272	-0.0565608	-0.0558922	-0.0597844	-0.0550103	-0.0587819	-0.0598276
2137	0.4274	-0.0565507	-0.055895	-0.0597848	-0.0550126	-0.0587866	-0.0598276
2138	0.4276	-0.0565407	-0.0558979	-0.0597853	-0.0550148	-0.0587914	-0.0598275
2139	0.4278	-0.0565306	-0.0559007	-0.0597857	-0.0550171	-0.0587961	-0.0598275
2140	0.428	-0.0565205	-0.0559036	-0.0597862	-0.0550194	-0.0588008	-0.0598274
2141	0.4282	-0.0565104	-0.0559064	-0.0597867	-0.0550216	-0.0588055	-0.0598274
2142	0.4284	-0.0565003	-0.0559093	-0.0597871	-0.0550239	-0.0588102	-0.0598273
2143	0.4286	-0.0564902	-0.0559121	-0.0597876	-0.0550261	-0.0588149	-0.0598273
2144	0.4288	-0.0564801	-0.055915	-0.059788	-0.0550283	-0.0588196	-0.0598273
2145	0.429	-0.05647	-0.0559178	-0.0597885	-0.0550305	-0.0588243	-0.0598272
2146	0.4292	-0.0564598	-0.0559207	-0.0597889	-0.0550328	-0.058829	-0.0598272
2147	0.4294	-0.0564497	-0.0559236	-0.0597894	-0.055035	-0.0588337	-0.0598272
2148	0.4296	-0.0564395	-0.0559265	-0.0597899	-0.0550372	-0.0588384	-0.0598271
2149	0.4298	-0.0564293	-0.0559294	-0.0597903	-0.0550394	-0.058843	-0.0598271
2150	0.43	-0.0564192	-0.0559323	-0.0597908	-0.0550416	-0.0588477	-0.0598271
2151	0.4302	-0.056409	-0.0559352	-0.0597912	-0.0550437	-0.0588524	-0.059827
2152	0.4304	-0.0563988	-0.0559381	-0.0597917	-0.0550459	-0.058857	-0.059827
2153	0.4306	-0.0563886	-0.055941	-0.0597921	-0.0550481	-0.0588616	-0.059827
2154	0.4308	-0.0563784	-0.0559439	-0.0597926	-0.0550503	-0.0588663	-0.059827
2155	0.431	-0.0563682	-0.0559468	-0.059793	-0.0550524	-0.0588709	-0.059827
2156	0.4312	-0.0563579	-0.0559497	-0.0597935	-0.0550546	-0.0588755	-0.0598269
2157	0.4314	-0.0563477	-0.0559527	-0.059794	-0.0550567	-0.0588802	-0.0598269
2158	0.4316	-0.0563374	-0.0559556	-0.0597944	-0.0550588	-0.0588848	-0.0598269
2159	0.4318	-0.0563272	-0.0559585	-0.0597949	-0.055061	-0.0588894	-0.0598269
2160	0.432	-0.0563169	-0.0559615	-0.0597953	-0.0550631	-0.058894	-0.0598269
2161	0.4322	-0.0563067	-0.0559644	-0.0597958	-0.0550652	-0.0588986	-0.0598269
2162	0.4324	-0.0562964	-0.0559674	-0.0597962	-0.0550673	-0.0589031	-0.0598269
2163	0.4326	-0.0562861	-0.0559703	-0.0597967	-0.0550694	-0.0589077	-0.0598269
2164	0.4328	-0.0562758	-0.0559733	-0.0597971	-0.0550715	-0.0589123	-0.0598269
2165	0.433	-0.0562655	-0.0559763	-0.0597976	-0.0550736	-0.0589169	-0.0598269
2166	0.4332	-0.0562552	-0.0559792	-0.059798	-0.0550757	-0.0589214	-0.0598269
2167	0.4334	-0.0562449	-0.0559822	-0.0597985	-0.0550778	-0.058926	-0.0598269
2168	0.4336	-0.0562345	-0.0559852	-0.0597989	-0.0550799	-0.0589305	-0.0598269
2169	0.4338	-0.0562242	-0.0559882	-0.0597994	-0.0550819	-0.058935	-0.0598269
2170	0.434	-0.0562139	-0.0559912	-0.0597999	-0.055084	-0.0589396	-0.0598269
2171	0.4342	-0.0562035	-0.0559942	-0.0598003	-0.0550861	-0.0589441	-0.0598269
2172	0.4344	-0.0561931	-0.0559972	-0.0598008	-0.0550881	-0.0589486	-0.0598269
2173	0.4346	-0.0561828	-0.0560002	-0.0598012	-0.0550902	-0.0589531	-0.0598269
2174	0.4348	-0.0561724	-0.0560032	-0.0598017	-0.0550922	-0.0589576	-0.0598269
2175	0.435	-0.056162	-0.0560062	-0.0598021	-0.0550942	-0.0589621	-0.0598269
2176	0.4352	-0.0561516	-0.0560093	-0.0598026	-0.0550963	-0.0589666	-0.059827
2177	0.4354	-0.0561412	-0.0560123	-0.059803	-0.0550983	-0.0589711	-0.059827
2178	0.4356	-0.0561308	-0.0560153	-0.0598035	-0.0551003	-0.0589756	-0.059827
2179	0.4358	-0.0561204	-0.0560184	-0.0598039	-0.0551023	-0.0589801	-0.059827
2180	0.436	-0.05611	-0.0560214	-0.0598044	-0.0551043	-0.0589845	-0.0598271
2181	0.4362	-0.0560996	-0.0560244	-0.0598048	-0.0551063	-0.058989	-0.0598271
2182	0.4364	-0.0560891	-0.0560275	-0.0598053	-0.0551083	-0.0589935	-0.0598271
2183	0.4366	-0.0560787	-0.0560306	-0.0598057	-0.0551103	-0.0589979	-0.0598271
2184	0.4368	-0.0560683	-0.0560336	-0.0598062	-0.0551122	-0.0590023	-0.0598272
2185	0.437	-0.0560578	-0.0560367	-0.0598066	-0.0551142	-0.0590068	-0.0598272
2186	0.4372	-0.0560473	-0.0560398	-0.0598071	-0.0551162	-0.0590112	-0.0598272
2187	0.4374	-0.0560369	-0.0560428	-0.0598075	-0.0551181	-0.0590156	-0.0598273
2188	0.4376	-0.0560264	-0.0560459	-0.059808	-0.0551201	-0.05902	-0.0598273
2189	0.4378	-0.0560159	-0.056049	-0.0598084	-0.055122	-0.0590244	-0.0598274
2190	0.438	-0.0560054	-0.0560521	-0.0598089	-0.055124	-0.0590288	-0.0598274
2191	0.4382	-0.0559949	-0.0560552	-0.0598093	-0.0551259	-0.0590332	-0.0598274
2192	0.4384	-0.0559844	-0.0560583	-0.0598098	-0.0551279	-0.0590376	-0.0598275
2193	0.4386	-0.0559739	-0.0560614	-0.0598102	-0.0551298	-0.059042	-0.0598275
2194	0.4388	-0.0559634	-0.0560645	-0.0598107	-0.0551317	-0.0590464	-0.0598276
2195	0.439	-0.0559529	-0.0560676	-0.0598111	-0.0551336	-0.0590507	-0.0598276
2196	0.4392	-0.0559424	-0.0560707	-0.0598116	-0.0551355	-0.0590551	-0.0598277
2197	0.4394	-0.0559318	-0.0560739	-0.059812	-0.0551374	-0.0590594	-0.0598277
2198	0.4396	-0.0559213	-0.056077	-0.0598125	-0.0551393	-0.0590638	-0.0598278
2199	0.4398	-0.0559107	-0.0560801	-0.0598129	-0.0551412	-0.0590681	-0.0598278
2200	0.44	-0.0559002	-0.0560833	-0.0598134	-0.0551431	-0.0590724	-0.0598279
2201	0.4402	-0.0558896	-0.0560864	-0.0598138	-0.055145	-0.0590768	-0.059828
2202	0.4404	-0.0558791	-0.0560896	-0.0598143	-0.0551469	-0.0590811	-0.059828
2203	0.4406	-0.0558685	-0.0560927	-0.0598147	-0.0551487	-0.0590854	-0.0598281
2204	0.4408	-0.0558579	-0.0560959	-0.0598152	-0.0551506	-0.0590897	-0.0598282
2205	0.441	-0.0558473	-0.056099	-0.0598156	-0.0551524	-0.059094	-0.0598282
2206	0.4412	-0.0558367	-0.0561022	-0.0598161	-0.0551543	-0.0590983	-0.0598283
2207	0.4414	-0.0558262	-0.0561054	-0.0598165	-0.0551561	-0.0591026	-0.0598284
2208	0.4416	-0.0558156	-0.0561086	-0.059817	-0.055158	-0.0591068	-0.0598284
2209	0.4418	-0.0558049	-0.0561117	-0.0598174	-0.0551598	-0.0591111	-0.0598285
2210	0.442	-0.0557943	-0.0561149	-0.0598179	-0.0551617	-0.0591154	-0.0598286
2211	0.4422	-0.0557837	-0.0561181	-0.0598183	-0.0551635	-0.0591196	-0.0598287
2212	0.4424	-0.0557731	-0.0561213	-0.0598188	-0.0551653	-0.0591239	-0.0598287
2213	0.4426	-0.0557625	-0.0561245	-0.0598192	-0.0551671	-0.0591281	-0.0598288
2214	0.4428	-0.0557518	-0.0561277	-0.0598197	-0.0551689	-0.0591323	-0.0598289
2215	0.443	-0.0557412	-0.0561309	-0.0598201	-0.0551707	-0.0591365	-0.059829
2216	0.4432	-0.0557306	-0.0561341	-0.0598206	-0.0551725	-0.0591408	-0.0598291
2217	0.4434	-0.0557199	-0.0561374	-0.059821	-0.0551743	-0.059145	-0.0598292
2218	0.4436	-0.0557093	-0.0561406	-0.0598215	-0.0551761	-0.0591492	-0.0598293
2219	0.4438	-0.0556986	-0.0561438	-0.0598219	-0.0551779	-0.0591534	-0.0598293
2220	0.444	-0.055688	-0.0561471	-0.0598224	-0.0551797	-0.0591576	-0.0598294
2221	0.4442	-0.0556773	-0.0561503	-0.0598228	-0.0551814	-0.0591617	-0.0598295
2222	0.4444	-0.0556666	-0.0561535	-0.0598233	-0.0551832	-0.0591659	-0.0598296
2223	0.4446	-0.0556559	-0.0561568	-0.0598237	-0.055185	-0.0591701	-0.0598297
2224	0.4448	-0.0556453	-0.05616	-0.0598242	-0.0551867	-0.0591742	-0.0598298
2225	0.445	-0.0556346	-0.0561633	-0.0598246	-0.0551885	-0.0591784	-0.0598299
2226	0.4452	-0.0556239	-0.0561666	-0.059825	-0.0551902	-0.0591825	-0.05983
2227	0.4454	-0.0556132	-0.0561698	-0.0598255	-0.055192	-0.0591867	-0.0598301
2228	0.4456	-0.0556025	-0.0561731	-0.0598259	-0.0551937	-0.0591908	-0.0598302
2229	0.4458	-0.0555918	-0.0561764	-0.0598264	-0.0551954	-0.0591949	-0.0598303
2230	0.446	-0.0555811	-0.0561797	-0.0598268	-0.0551972	-0.059199	-0.0598304
2231	0.4462	-0.0555704	-0.0561829	-0.0598273	-0.0551989	-0.0592031	-0.0598306
2232	0.4464	-0.0555597	-0.0561862	-0.0598277	-0.0552006	-0.0592072	-0.0598307
2233	0.4466	-0.055549	-0.0561895	-0.0598282	-0.0552023	-0.0592113	-0.0598308
2234	0.4468	-0.0555382	-0.0561928	-0.0598286	-0.055204	-0.0592154	-0.0598309
